#NTIMES: 200
#NSTAGES: 10
#TIMES[d]: 1.3135 1.3409 1.3688 1.3973 1.4263 1.4560 1.4863 1.5173 1.5488 1.5811 1.6140 1.6476 1.6819 1.7169 1.7526 1.7891 1.8263 1.8643 1.9031 1.9427 1.9831 2.0244 2.0665 2.1096 2.1535 2.1983 2.2440 2.2907 2.3384 2.3871 2.4368 2.4875 2.5392 2.5921 2.6460 2.7011 2.7573 2.8147 2.8733 2.9331 2.9941 3.0564 3.1200 3.1850 3.2513 3.3189 3.3880 3.4585 3.5305 3.6040 3.6790 3.7555 3.8337 3.9135 3.9949 4.0781 4.1629 4.2496 4.3380 4.4283 4.5205 4.6145 4.7106 4.8086 4.9087 5.0109 5.1151 5.2216 5.3303 5.4412 5.5544 5.6700 5.7880 5.9085 6.0315 6.1570 6.2851 6.4159 6.5495 6.6858 6.8249 6.9670 7.1120 7.2600 7.4111 7.5653 7.7228 7.8835 8.0476 8.2150 8.3860 8.5605 8.7387 8.9206 9.1062 9.2957 9.4892 9.6867 9.8883 10.0941 10.3042 10.5186 10.7375 10.9610 11.1891 11.4220 11.6597 11.9023 12.1501 12.4029 12.6611 12.9246 13.1935 13.4681 13.7484 14.0346 14.3266 14.6248 14.9292 15.2399 15.5570 15.8808 16.2113 16.5487 16.8931 17.2447 17.6036 17.9700 18.3440 18.7257 19.1155 19.5133 19.9194 20.3340 20.7571 21.1891 21.6301 22.0803 22.5398 23.0089 23.4878 23.9766 24.4756 24.9850 25.5050 26.0358 26.5776 27.1308 27.6954 28.2718 28.8602 29.4608 30.0740 30.6999 31.3388 31.9910 32.6568 33.3365 34.0302 34.7385 35.4615 36.1995 36.9529 37.7219 38.5070 39.3084 40.1265 40.9616 41.8141 42.6843 43.5726 44.4795 45.4052 46.3501 47.3148 48.2995 49.3047 50.3308 51.3783 52.4476 53.5391 54.6534 55.7908 56.9519 58.1372 59.3472 60.5823 61.8431 63.1302 64.4440 65.7853 67.1544 68.5520 69.9787 71.4351 72.9218 74.4394 75.9886 77.5701 79.1845
#
#TIME: 1.3135
#NVEL: 115
#vel_mid[km/s] cr0 cr1 cr2 cr3 cr4 cr5 cr6 cr7 cr8 cr9
2.2843e+03 0.0000e+00 7.4432e-38 8.6311e-30 1.0519e-22 2.0039e-16 5.7559e-11 3.1052e-06 5.8396e-03 7.2178e-01 2.7238e-01
2.4277e+03 0.0000e+00 3.5103e-39 4.8281e-31 7.2990e-24 1.7532e-17 6.9676e-12 5.7435e-07 2.0552e-03 5.3847e-01 4.5947e-01
2.5802e+03 0.0000e+00 3.9989e-40 6.2553e-32 1.1078e-24 3.1553e-18 1.5704e-12 1.7324e-07 9.4832e-04 4.0720e-01 5.9185e-01
2.7422e+03 0.0000e+00 1.7456e-40 2.9326e-32 5.6170e-25 1.7354e-18 9.4834e-13 1.1669e-07 7.3439e-04 3.6837e-01 6.3089e-01
2.9144e+03 0.0000e+00 4.0015e-40 6.7285e-32 1.2639e-24 3.7970e-18 1.9459e-12 2.1449e-07 1.1056e-03 4.3343e-01 5.6546e-01
3.0973e+03 0.0000e+00 6.1668e-39 9.5939e-31 1.5820e-23 4.0895e-17 1.6238e-11 1.2338e-06 3.4120e-03 6.3320e-01 3.6339e-01
3.2918e+03 0.0000e+00 7.2443e-37 9.7758e-29 1.2778e-21 2.5461e-15 6.2030e-10 2.3691e-05 1.9778e-02 8.7697e-01 1.0322e-01
3.4986e+03 4.0778e-43 6.2823e-34 6.1591e-26 5.3106e-19 6.7640e-13 7.4357e-08 1.0202e-03 1.4762e-01 8.4115e-01 1.0213e-02
3.7182e+03 9.6426e-40 1.0123e-30 5.9162e-23 2.8374e-16 1.9170e-10 7.6457e-06 3.1054e-02 6.1255e-01 3.5604e-01 3.4946e-04
3.9517e+03 9.9524e-37 7.5762e-28 2.7345e-20 7.7039e-14 2.7251e-08 3.4804e-04 3.5386e-01 6.2327e-01 2.2523e-02 1.0100e-06
4.1999e+03 5.3599e-34 3.8301e-25 9.9369e-18 1.9763e-11 3.2138e-06 7.9441e-03 9.6519e-01 2.6852e-02 7.7180e-06 1.4985e-12
4.4636e+03 1.2313e-31 7.2876e-23 1.3068e-15 1.7746e-09 1.1515e-04 5.8892e-02 9.4041e-01 5.8019e-04 2.0174e-09 2.7532e-18
4.7438e+03 1.8737e-30 9.6981e-22 1.4244e-14 1.5448e-08 6.1129e-04 1.4428e-01 8.5502e-01 8.6599e-05 3.7309e-11 4.9052e-21
5.0416e+03 3.6041e-30 1.8321e-21 2.5981e-14 2.6918e-08 9.3957e-04 1.8073e-01 8.1828e-01 4.9938e-05 1.1939e-11 8.0924e-22
5.3582e+03 2.6970e-30 1.4446e-21 2.1579e-14 2.3540e-08 8.6331e-04 1.7410e-01 8.2498e-01 5.2353e-05 1.2986e-11 9.1139e-22
5.6947e+03 2.3512e-30 1.3212e-21 2.0616e-14 2.3422e-08 8.7622e-04 1.7661e-01 8.2247e-01 4.8230e-05 1.0821e-11 6.7391e-22
6.0522e+03 3.4707e-30 1.9619e-21 3.0412e-14 3.3993e-08 1.1753e-03 2.0598e-01 7.9281e-01 3.1929e-05 4.6127e-12 1.7464e-22
6.4323e+03 9.7661e-30 5.3615e-21 7.8779e-14 8.1508e-08 2.2888e-03 2.8708e-01 7.1061e-01 1.2496e-05 6.8868e-13 8.8176e-24
6.8362e+03 4.6205e-29 2.3897e-20 3.2039e-13 2.8960e-07 5.8533e-03 4.3948e-01 5.5467e-01 2.8025e-06 3.6298e-14 9.1308e-26
7.2654e+03 2.8526e-28 1.3421e-19 1.5857e-12 1.1851e-06 1.5798e-02 6.3250e-01 3.5170e-01 3.9947e-07 9.1770e-16 3.3153e-28
7.7216e+03 2.3468e-27 9.7036e-19 9.7620e-12 5.6342e-06 4.4031e-02 7.9792e-01 1.5804e-01 2.7831e-08 7.3833e-18 2.3696e-31
8.2065e+03 4.1169e-26 1.3920e-17 1.1065e-10 4.2249e-05 1.4713e-01 8.1806e-01 3.4764e-02 3.8754e-10 4.2122e-21 3.7599e-36
8.7177e+03 4.5860e-24 1.0472e-15 5.3891e-09 8.7231e-04 6.3172e-01 3.6659e-01 8.1693e-04 4.8002e-14 1.2048e-27 1.4013e-45
9.2147e+03 3.2623e-21 3.5824e-13 8.2044e-07 2.3941e-02 9.6652e-01 9.5396e-03 1.0513e-07 5.4524e-22 2.8155e-40 0.0000e+00
9.6291e+03 4.4600e-18 2.1752e-10 1.7694e-04 5.1528e-01 4.8452e-01 2.4074e-05 2.6083e-13 7.0150e-33 0.0000e+00 0.0000e+00
9.9539e+03 6.0288e-16 1.5641e-08 4.2711e-03 9.8147e-01 1.4255e-02 1.8834e-09 8.2148e-21 0.0000e+00 0.0000e+00 0.0000e+00
1.0246e+04 8.7146e-14 1.1921e-06 8.2379e-02 9.1752e-01 9.7935e-05 1.2050e-14 5.3578e-30 0.0000e+00 0.0000e+00 0.0000e+00
1.0542e+04 9.2183e-12 6.6049e-05 8.0255e-01 1.9739e-01 4.2382e-08 7.4108e-22 2.7802e-42 0.0000e+00 0.0000e+00 0.0000e+00
1.0840e+04 4.0650e-10 9.6783e-04 9.9717e-01 1.8586e-03 1.8265e-13 6.4414e-32 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1119e+04 2.0880e-08 1.4595e-02 9.8540e-01 9.0873e-06 2.1578e-19 6.3479e-43 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1356e+04 7.4054e-07 1.5800e-01 8.4200e-01 6.1356e-08 7.6804e-25 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1540e+04 9.8249e-06 6.7598e-01 3.2401e-01 2.4776e-10 2.5532e-30 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1677e+04 3.1583e-05 9.4504e-01 5.4925e-02 6.1093e-13 7.2894e-36 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1784e+04 5.8602e-05 9.9005e-01 9.8946e-03 2.7054e-15 7.6605e-41 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1876e+04 9.8561e-05 9.9767e-01 2.2324e-03 2.7889e-17 5.6052e-45 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1964e+04 1.5839e-04 9.9927e-01 5.7564e-04 4.5125e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2056e+04 2.0383e-04 9.9959e-01 2.0805e-04 1.7537e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2170e+04 2.7399e-04 9.9965e-01 7.2571e-05 6.4992e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2360e+04 4.2630e-04 9.9956e-01 1.7307e-05 7.9057e-24 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2670e+04 8.8742e-04 9.9911e-01 1.7469e-06 7.3056e-27 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.3075e+04 2.2413e-03 9.9776e-01 1.0990e-07 1.7683e-30 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.3530e+04 5.2543e-03 9.9475e-01 8.0182e-09 6.6436e-34 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.4013e+04 1.4479e-02 9.8552e-01 3.5225e-10 5.6360e-38 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.4509e+04 3.1648e-02 9.6835e-01 2.7227e-11 2.5530e-41 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5002e+04 6.2931e-02 9.3707e-01 2.5294e-12 2.1019e-44 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5476e+04 1.1483e-01 8.8517e-01 2.4126e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5924e+04 1.6585e-01 8.3415e-01 3.6549e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6356e+04 2.0100e-01 7.9900e-01 9.5298e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6776e+04 2.4722e-01 7.5278e-01 2.4106e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7184e+04 2.8517e-01 7.1483e-01 8.2059e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7580e+04 3.2473e-01 6.7527e-01 2.7574e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7990e+04 3.5320e-01 6.4680e-01 1.0760e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.8458e+04 3.8646e-01 6.1354e-01 4.0462e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.9085e+04 4.0194e-01 5.9806e-01 1.6655e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.0000e+04 3.3420e-01 6.6580e-01 9.9681e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.1194e+04 2.3973e-01 7.6027e-01 5.1076e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.2528e+04 1.0091e-01 8.9909e-01 1.4297e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.3943e+04 4.4760e-02 9.5524e-01 3.1964e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.5446e+04 2.4060e-02 9.7594e-01 6.5983e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.7044e+04 1.5137e-02 9.8486e-01 9.2314e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.8744e+04 9.1701e-03 9.9083e-01 1.2165e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.0520e+04 2.5725e-03 9.9743e-01 1.3768e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.2244e+04 1.0752e-03 9.9892e-01 6.9161e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.3773e+04 2.6867e-03 9.9731e-01 3.6222e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.5108e+04 1.7608e-03 9.9824e-01 5.7131e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.6326e+04 1.9491e-03 9.9805e-01 2.0985e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.7486e+04 1.8113e-04 9.9982e-01 4.5714e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.8628e+04 8.7381e-05 9.9991e-01 1.4451e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.9769e+04 8.2763e-04 9.9917e-01 2.6653e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.0916e+04 2.2939e-05 9.9998e-01 1.2231e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.2074e+04 8.6174e-04 9.9914e-01 7.2273e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.3252e+04 1.1803e-04 9.9988e-01 6.3766e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.4454e+04 4.4848e-06 1.0000e+00 2.4361e-11 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.5683e+04 2.5204e-05 9.9997e-01 8.9567e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.6942e+04 3.1715e-04 9.9968e-01 9.3744e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.8231e+04 1.9262e-03 9.9807e-01 4.6556e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.9550e+04 1.7443e-06 1.0000e+00 4.7446e-11 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.0900e+04 1.1613e-04 9.9988e-01 2.1564e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.2277e+04 1.8082e-05 9.9998e-01 1.1735e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.3682e+04 7.8039e-04 9.9922e-01 5.1577e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.5110e+04 9.1282e-07 1.0000e+00 2.6178e-11 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.6562e+04 1.9880e-05 9.9998e-01 1.7851e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.8030e+04 6.0749e-07 1.0000e+00 3.2773e-11 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.9510e+04 3.9232e-06 1.0000e+00 3.2181e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.0994e+04 1.2615e-04 9.9987e-01 3.7950e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.2466e+04 7.5933e-07 1.0000e+00 1.0650e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.3912e+04 8.5030e-10 9.6746e-01 3.2540e-02 6.5052e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.5312e+04 2.6837e-09 9.9894e-01 1.0645e-03 2.0542e-25 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.6639e+04 2.5029e-07 1.0000e+00 1.9726e-11 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.7870e+04 1.8952e-06 1.0000e+00 1.1719e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.8864e+04 3.9440e-06 1.0000e+00 1.3771e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9460e+04 5.6784e-05 9.9994e-01 1.7806e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9745e+04 4.2603e-04 9.9957e-01 9.2867e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9888e+04 4.6341e-04 9.9954e-01 7.0827e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9960e+04 2.3395e-04 9.9977e-01 4.1598e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9991e+04 2.3969e-04 9.9976e-01 3.8490e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.0000e+04 1.1569e-04 9.9988e-01 6.8811e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
#
#TIME: 1.3688
#NVEL: 115
#vel_mid[km/s] cr0 cr1 cr2 cr3 cr4 cr5 cr6 cr7 cr8 cr9
4.2577e+02 6.4460e-44 1.7364e-33 1.7308e-24 1.3224e-16 8.4721e-10 8.5631e-05 4.3538e-01 5.5694e-01 7.5991e-03 7.2066e-08
8.5779e+02 2.2741e-32 7.9633e-24 1.0391e-16 1.0392e-10 9.0078e-06 1.2954e-02 9.6645e-01 2.0584e-02 4.8800e-06 8.3544e-13
8.7843e+02 2.4959e-32 8.6854e-24 1.1232e-16 1.1133e-10 9.5074e-06 1.3349e-02 9.6708e-01 1.9553e-02 4.3669e-06 6.9948e-13
9.1772e+02 2.4093e-32 8.4031e-24 1.0903e-16 1.0843e-10 9.3121e-06 1.3195e-02 9.6684e-01 1.9947e-02 4.5595e-06 7.4946e-13
9.7304e+02 2.2938e-32 8.0298e-24 1.0471e-16 1.0465e-10 9.0590e-06 1.2995e-02 9.6653e-01 2.0465e-02 4.8189e-06 8.1870e-13
1.0350e+03 2.1987e-32 7.7183e-24 1.0106e-16 1.0141e-10 8.8375e-06 1.2817e-02 9.6621e-01 2.0955e-02 5.0720e-06 8.8857e-13
1.1000e+03 1.7835e-32 6.3534e-24 8.4918e-17 8.6988e-11 7.8376e-06 1.1987e-02 9.6454e-01 2.3459e-02 6.4749e-06 1.3130e-12
1.1690e+03 1.0144e-32 3.7593e-24 5.3121e-17 5.7525e-11 5.6662e-06 9.9967e-03 9.5828e-01 3.1710e-02 1.2454e-05 3.7406e-12
1.2425e+03 3.2259e-33 1.2840e-24 2.0196e-17 2.4351e-11 2.8616e-06 6.7758e-03 9.3400e-01 5.9175e-02 4.9014e-05 3.3845e-11
1.3205e+03 5.1591e-34 2.2481e-25 4.1276e-18 5.8242e-12 8.9128e-07 3.3831e-03 8.3985e-01 1.5632e-01 4.4877e-04 1.2442e-09
1.4033e+03 4.9444e-35 2.3851e-26 5.2514e-19 8.9638e-13 1.8445e-07 1.2154e-03 5.9959e-01 3.9433e-01 4.8640e-03 6.8842e-08
1.4915e+03 3.9056e-36 2.0879e-27 5.4999e-20 1.1408e-13 3.0780e-08 3.3821e-04 3.1429e-01 6.5478e-01 3.0593e-02 1.9158e-06
1.5852e+03 2.9968e-37 1.7799e-28 5.5734e-21 1.4024e-14 4.8237e-09 8.3178e-05 1.3455e-01 7.5474e-01 1.1060e-01 2.4747e-05
1.6847e+03 1.6251e-38 1.0870e-29 4.1052e-22 1.2804e-15 5.6629e-10 1.5426e-05 4.3724e-02 6.5640e-01 2.9963e-01 2.3703e-04
1.7904e+03 5.6100e-40 4.3217e-31 2.0143e-23 8.0223e-17 4.6520e-11 2.0279e-06 1.0213e-02 4.0907e-01 5.7911e-01 1.6049e-03
1.9028e+03 1.2617e-41 1.1503e-32 6.7897e-25 3.5640e-18 2.7760e-12 1.9576e-07 1.7719e-03 1.8658e-01 8.0404e-01 7.6049e-03
2.0223e+03 2.4102e-43 2.5930e-34 1.9351e-26 1.3450e-19 1.4088e-13 1.5922e-08 2.5801e-04 7.0022e-02 9.0130e-01 2.8419e-02
2.1493e+03 4.2039e-45 5.4810e-36 5.1682e-28 4.7780e-21 6.7570e-15 1.2100e-09 3.4898e-05 2.3734e-02 8.8634e-01 8.9894e-02
2.2843e+03 0.0000e+00 1.4971e-37 1.7356e-29 2.0782e-22 3.8676e-16 1.0428e-10 5.0824e-06 7.8810e-03 7.6911e-01 2.2301e-01
2.4277e+03 0.0000e+00 7.0633e-39 9.7295e-31 1.4474e-23 3.3984e-17 1.2749e-11 9.5402e-07 2.8508e-03 5.9820e-01 3.9895e-01
2.5802e+03 0.0000e+00 8.0554e-40 1.2624e-31 2.2012e-24 6.1277e-18 2.8880e-12 2.9008e-07 1.3375e-03 4.6456e-01 5.3410e-01
2.7422e+03 0.0000e+00 3.5264e-40 5.9342e-32 1.1189e-24 3.3777e-18 1.7489e-12 1.9605e-07 1.0413e-03 4.2353e-01 5.7543e-01
2.9144e+03 0.0000e+00 8.0209e-40 1.3510e-31 2.4987e-24 7.3401e-18 3.5608e-12 3.5751e-07 1.5511e-03 4.9164e-01 5.0681e-01
3.0973e+03 0.0000e+00 1.2264e-38 1.9091e-30 3.0973e-23 7.8324e-17 2.9299e-11 2.0204e-06 4.6482e-03 6.8825e-01 3.0710e-01
3.2918e+03 1.4013e-45 1.4923e-36 2.0052e-28 2.5687e-21 4.9929e-15 1.1306e-09 3.8718e-05 2.6121e-02 8.9496e-01 7.8884e-02
3.4986e+03 8.8982e-43 1.3867e-33 1.3445e-25 1.1312e-18 1.3973e-12 1.4008e-07 1.6925e-03 1.9014e-01 8.0124e-01 6.9276e-03
3.7182e+03 1.8741e-39 1.9908e-30 1.1503e-22 5.4029e-16 3.5328e-10 1.2727e-05 4.5090e-02 6.7324e-01 2.8147e-01 1.9046e-04
3.9517e+03 1.6731e-36 1.2915e-27 4.6142e-20 1.2810e-13 4.3553e-08 4.9569e-04 4.3212e-01 5.5363e-01 1.3754e-02 4.0369e-07
4.1999e+03 8.8082e-34 6.3008e-25 1.5984e-17 3.1091e-11 4.6743e-06 9.8621e-03 9.7225e-01 1.7882e-02 3.1703e-06 3.5684e-13
4.4636e+03 2.2280e-31 1.3134e-22 2.2986e-15 3.0291e-09 1.7647e-04 7.4613e-02 9.2486e-01 3.4913e-04 6.8440e-10 4.8939e-19
4.7438e+03 3.5373e-30 1.8156e-21 2.5969e-14 2.7114e-08 9.4854e-04 1.8187e-01 8.1713e-01 4.8682e-05 1.1297e-11 7.3952e-22
5.0416e+03 7.0176e-30 3.5269e-21 4.8575e-14 4.8210e-08 1.4747e-03 2.2783e-01 7.7067e-01 2.6983e-05 3.3762e-12 1.1034e-22
5.3582e+03 5.3695e-30 2.8391e-21 4.1107e-14 4.2862e-08 1.3723e-03 2.2109e-01 7.7751e-01 2.7987e-05 3.5862e-12 1.1961e-22
5.6947e+03 4.6685e-30 2.5900e-21 3.9193e-14 4.2562e-08 1.3903e-03 2.2398e-01 7.7460e-01 2.5795e-05 2.9936e-12 8.8727e-23
6.0522e+03 6.9738e-30 3.8875e-21 5.8398e-14 6.2230e-08 1.8697e-03 2.6029e-01 7.3782e-01 1.6632e-05 1.2222e-12 2.1612e-23
6.4323e+03 1.9492e-29 1.0548e-20 1.5029e-13 1.4780e-07 3.5869e-03 3.5507e-01 6.4134e-01 6.2112e-06 1.7085e-13 1.0001e-24
6.8362e+03 8.9888e-29 4.5807e-20 5.9642e-13 5.1013e-07 8.8443e-03 5.1924e-01 4.7191e-01 1.2827e-06 8.0672e-15 8.9929e-27
7.2654e+03 5.3114e-28 2.4625e-19 2.8316e-12 1.9923e-06 2.2606e-02 7.0076e-01 2.7663e-01 1.6478e-07 1.7837e-16 2.7603e-29
7.7216e+03 4.2236e-27 1.7191e-18 1.6851e-11 9.0826e-06 5.9742e-02 8.2635e-01 1.1390e-01 1.0159e-08 1.2193e-18 1.6010e-32
8.2065e+03 7.3681e-26 2.4419e-17 1.8880e-10 6.6272e-05 1.9035e-01 7.8710e-01 2.2478e-02 1.1963e-10 5.4929e-22 1.8574e-37
8.7177e+03 7.5190e-24 1.6787e-15 8.3967e-09 1.2199e-03 7.0619e-01 2.9218e-01 4.1301e-04 1.0473e-14 9.8736e-29 0.0000e+00
9.2147e+03 5.2923e-21 5.6571e-13 1.2453e-06 3.1367e-02 9.6231e-01 6.3249e-03 4.0366e-08 7.7243e-23 1.2498e-41 0.0000e+00
9.6291e+03 6.6735e-18 3.1968e-10 2.4700e-04 5.9777e-01 4.0197e-01 1.2165e-05 6.7578e-14 5.3720e-34 0.0000e+00 0.0000e+00
9.9539e+03 8.5770e-16 2.1739e-08 5.4544e-03 9.8512e-01 9.4210e-03 6.7596e-10 1.3020e-21 0.0000e+00 0.0000e+00 0.0000e+00
1.0246e+04 1.2877e-13 1.7344e-06 1.0759e-01 8.9235e-01 5.7219e-05 3.3382e-15 5.4659e-31 0.0000e+00 0.0000e+00 0.0000e+00
1.0542e+04 1.2199e-11 8.3642e-05 8.5793e-01 1.4199e-01 1.5772e-08 1.0656e-22 1.1351e-43 0.0000e+00 0.0000e+00 0.0000e+00
1.0840e+04 5.3419e-10 1.1976e-03 9.9765e-01 1.1541e-03 5.1713e-14 5.8985e-33 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1119e+04 3.0700e-08 1.9475e-02 9.8052e-01 4.8208e-06 4.1169e-20 2.8026e-44 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
