#NTIMES: 200
#NSTAGES: 7
#TIMES[d]: 1.3135 1.3409 1.3688 1.3973 1.4263 1.4560 1.4863 1.5173 1.5488 1.5811 1.6140 1.6476 1.6819 1.7169 1.7526 1.7891 1.8263 1.8643 1.9031 1.9427 1.9831 2.0244 2.0665 2.1096 2.1535 2.1983 2.2440 2.2907 2.3384 2.3871 2.4368 2.4875 2.5392 2.5921 2.6460 2.7011 2.7573 2.8147 2.8733 2.9331 2.9941 3.0564 3.1200 3.1850 3.2513 3.3189 3.3880 3.4585 3.5305 3.6040 3.6790 3.7555 3.8337 3.9135 3.9949 4.0781 4.1629 4.2496 4.3380 4.4283 4.5205 4.6145 4.7106 4.8086 4.9087 5.0109 5.1151 5.2216 5.3303 5.4412 5.5544 5.6700 5.7880 5.9085 6.0315 6.1570 6.2851 6.4159 6.5495 6.6858 6.8249 6.9670 7.1120 7.2600 7.4111 7.5653 7.7228 7.8835 8.0476 8.2150 8.3860 8.5605 8.7387 8.9206 9.1062 9.2957 9.4892 9.6867 9.8883 10.0941 10.3042 10.5186 10.7375 10.9610 11.1891 11.4220 11.6597 11.9023 12.1501 12.4029 12.6611 12.9246 13.1935 13.4681 13.7484 14.0346 14.3266 14.6248 14.9292 15.2399 15.5570 15.8808 16.2113 16.5487 16.8931 17.2447 17.6036 17.9700 18.3440 18.7257 19.1155 19.5133 19.9194 20.3340 20.7571 21.1891 21.6301 22.0803 22.5398 23.0089 23.4878 23.9766 24.4756 24.9850 25.5050 26.0358 26.5776 27.1308 27.6954 28.2718 28.8602 29.4608 30.0740 30.6999 31.3388 31.9910 32.6568 33.3365 34.0302 34.7385 35.4615 36.1995 36.9529 37.7219 38.5070 39.3084 40.1265 40.9616 41.8141 42.6843 43.5726 44.4795 45.4052 46.3501 47.3148 48.2995 49.3047 50.3308 51.3783 52.4476 53.5391 54.6534 55.7908 56.9519 58.1372 59.3472 60.5823 61.8431 63.1302 64.4440 65.7853 67.1544 68.5520 69.9787 71.4351 72.9218 74.4394 75.9886 77.5701 79.1845
#
#TIME: 1.3135
#NVEL: 115
#vel_mid[km/s] mg0 mg1 mg2 mg3 mg4 mg5 mg6
1.7580e+04 8.5246e-01 1.4754e-01 2.3216e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7990e+04 8.7601e-01 1.2399e-01 8.9194e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.8458e+04 8.9779e-01 1.0221e-01 3.2772e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.9085e+04 9.1002e-01 8.9981e-02 1.3731e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.0000e+04 8.9176e-01 1.0824e-01 1.0185e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.1194e+04 8.5369e-01 1.4631e-01 7.4748e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.2528e+04 6.7852e-01 3.2148e-01 3.9890e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.3943e+04 4.7147e-01 5.2853e-01 1.4072e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.5446e+04 3.1817e-01 6.8183e-01 3.6344e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.7044e+04 2.2777e-01 7.7223e-01 5.8336e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.8744e+04 1.5371e-01 8.4629e-01 8.6787e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.0520e+04 4.3463e-02 9.5654e-01 9.2856e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.2244e+04 1.7372e-02 9.8263e-01 4.2812e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.3773e+04 5.0889e-02 9.4911e-01 2.9450e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.5108e+04 3.3821e-02 9.6618e-01 4.7018e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.6326e+04 4.0470e-02 9.5953e-01 1.9648e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.7486e+04 2.9373e-03 9.9706e-01 2.8235e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.8628e+04 1.3634e-03 9.9864e-01 8.3901e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.9769e+04 1.8608e-02 9.8139e-01 2.7996e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.0916e+04 3.3201e-04 9.9967e-01 6.3052e-11 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.2074e+04 2.1740e-02 9.7826e-01 9.1610e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.3252e+04 2.4025e-03 9.9760e-01 5.6544e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.4454e+04 5.7004e-05 9.9994e-01 1.0247e-09 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.5683e+04 4.6337e-04 9.9954e-01 6.7431e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.6942e+04 8.6829e-03 9.9132e-01 1.3461e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.8231e+04 6.8650e-02 9.3135e-01 1.0686e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.9550e+04 2.2770e-05 9.9998e-01 2.0804e-09 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.0900e+04 3.2478e-03 9.9675e-01 3.1948e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.2277e+04 4.1532e-04 9.9958e-01 1.2621e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.3682e+04 3.1126e-02 9.6887e-01 1.3895e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.5110e+04 1.3420e-05 9.9999e-01 1.3828e-09 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.6562e+04 5.3965e-04 9.9946e-01 2.5155e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.8030e+04 9.0878e-06 9.9999e-01 1.7793e-09 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.9510e+04 9.4631e-05 9.9991e-01 3.7448e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.0994e+04 5.0819e-03 9.9492e-01 1.0221e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.2466e+04 1.5387e-05 9.9998e-01 9.3635e-11 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.3912e+04 2.6451e-09 8.1367e-01 1.8633e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.5312e+04 1.2438e-08 9.9003e-01 9.9691e-03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.6639e+04 4.2750e-06 1.0000e+00 1.3206e-09 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.7870e+04 5.3766e-05 9.9995e-01 1.7736e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.8864e+04 1.2753e-04 9.9987e-01 2.5793e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9460e+04 2.6462e-03 9.9735e-01 6.0863e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9745e+04 2.6108e-02 9.7389e-01 5.0715e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9888e+04 2.8809e-02 9.7119e-01 3.9683e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9960e+04 1.3373e-02 9.8663e-01 2.0070e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9991e+04 1.3763e-02 9.8624e-01 1.8715e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.0000e+04 6.7804e-03 9.9322e-01 3.4455e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
#
#TIME: 1.3688
#NVEL: 115
#vel_mid[km/s] mg0 mg1 mg2 mg3 mg4 mg5 mg6
4.2577e+02 7.0031e-28 9.6957e-19 9.5478e-11 7.8881e-05 1.6336e-01 8.3617e-01 3.9439e-04
8.5779e+02 1.0710e-19 1.9071e-12 2.3767e-06 2.8413e-02 8.9727e-01 7.4313e-02 6.0617e-07
8.7843e+02 1.1536e-19 2.0423e-12 2.5378e-06 2.9533e-02 8.9939e-01 7.1073e-02 5.4661e-07
9.1772e+02 1.1214e-19 1.9894e-12 2.4745e-06 2.9096e-02 8.9859e-01 7.2314e-02 5.6901e-07
9.7304e+02 1.0788e-19 1.9204e-12 2.3936e-06 2.8534e-02 8.9752e-01 7.3944e-02 5.9913e-07
1.0350e+03 1.0428e-19 1.8611e-12 2.3224e-06 2.8030e-02 8.9649e-01 7.5474e-02 6.2835e-07
1.1000e+03 8.8244e-20 1.5965e-12 2.0069e-06 2.5713e-02 8.9109e-01 8.3197e-02 7.8839e-07
1.1690e+03 5.6058e-20 1.0521e-12 1.3488e-06 2.0287e-02 8.7218e-01 1.0753e-01 1.4428e-06
1.2425e+03 2.1639e-20 4.3350e-13 5.7221e-07 1.1988e-02 8.0889e-01 1.7911e-01 5.0144e-06
1.3205e+03 4.2667e-21 9.2589e-14 1.2463e-07 4.4489e-03 6.2844e-01 3.6707e-01 3.4972e-05
1.4033e+03 4.8768e-22 1.1566e-14 1.5913e-08 1.0538e-03 3.5361e-01 6.4508e-01 2.5850e-04
1.4915e+03 5.0254e-23 1.3053e-15 1.8636e-09 2.1697e-04 1.6132e-01 8.3722e-01 1.2473e-03
1.5852e+03 5.9280e-24 1.6935e-16 2.5618e-10 4.8554e-05 7.2071e-02 9.2363e-01 4.2522e-03
1.6847e+03 6.3158e-25 2.0113e-17 3.3067e-11 1.0160e-05 3.0200e-02 9.5626e-01 1.3531e-02
1.7904e+03 5.9787e-26 2.1710e-18 4.0306e-12 2.0062e-06 1.2044e-02 9.4688e-01 4.1073e-02
1.9028e+03 4.9736e-27 2.1166e-19 4.6498e-13 3.7283e-07 4.5316e-03 8.8030e-01 1.1517e-01
2.0223e+03 3.7541e-28 1.8681e-20 4.9585e-14 6.2236e-08 1.5158e-03 7.1931e-01 2.7917e-01
2.1493e+03 2.3659e-29 1.3767e-21 4.5321e-15 8.6152e-09 4.1408e-04 4.7120e-01 5.2839e-01
2.2843e+03 1.5671e-30 1.0434e-22 4.2589e-16 1.1447e-09 1.0139e-04 2.5464e-01 7.4526e-01
2.4277e+03 1.5339e-31 1.1455e-23 5.6995e-17 1.9964e-10 2.8893e-05 1.3700e-01 8.6297e-01
2.5802e+03 3.0092e-32 2.4640e-24 1.4303e-17 5.9945e-11 1.2071e-05 8.7395e-02 9.1259e-01
2.7422e+03 1.6108e-32 1.4042e-24 8.8120e-18 4.0085e-11 9.0799e-06 7.5567e-02 9.2442e-01
2.9144e+03 2.8816e-32 2.5773e-24 1.5890e-17 7.0071e-11 1.3890e-05 9.5042e-02 9.0494e-01
3.0973e+03 2.1787e-31 1.9251e-23 1.0593e-16 3.9015e-10 4.9552e-05 1.8379e-01 8.1616e-01
3.2918e+03 7.8272e-30 6.7638e-22 3.1934e-15 7.8851e-09 4.2643e-04 4.9222e-01 5.0735e-01
3.4986e+03 8.6437e-28 6.3273e-20 2.3714e-13 2.7156e-07 4.1077e-03 8.8241e-01 1.1348e-01
3.7182e+03 1.5554e-25 7.9104e-18 2.1023e-11 8.4358e-06 2.9162e-02 9.5832e-01 1.2508e-02
3.9517e+03 3.8335e-23 1.4516e-15 3.1548e-09 3.6468e-04 2.2290e-01 7.7611e-01 6.2418e-04
4.1999e+03 1.4951e-20 5.4876e-13 1.4887e-06 2.4652e-02 9.0413e-01 7.1220e-02 4.4136e-07
4.4636e+03 1.1527e-18 3.6182e-11 1.0575e-04 2.7106e-01 7.2705e-01 1.7913e-03 1.3090e-10
4.7438e+03 6.9353e-18 1.9270e-10 5.5227e-04 5.6740e-01 4.3184e-01 2.0448e-04 1.8178e-12
5.0416e+03 1.0288e-17 2.8127e-10 8.1715e-04 6.5175e-01 3.4733e-01 1.0253e-04 4.9532e-13
5.3582e+03 8.8022e-18 2.5323e-10 7.7517e-04 6.4367e-01 3.5545e-01 1.0816e-04 5.3530e-13
5.6947e+03 8.0889e-18 2.4446e-10 7.9190e-04 6.5155e-01 3.4756e-01 9.9282e-05 4.4585e-13
6.0522e+03 1.0044e-17 3.0615e-10 1.0232e-03 7.0672e-01 2.9220e-01 5.9145e-05 1.6918e-13
6.4323e+03 1.7120e-17 5.1041e-10 1.7474e-03 8.0837e-01 1.8987e-01 1.8149e-05 1.9663e-14
6.8362e+03 3.6491e-17 1.0361e-09 3.6107e-03 9.0599e-01 9.0395e-02 2.7912e-06 7.0314e-16
7.2654e+03 8.8682e-17 2.3207e-09 8.0355e-03 9.5789e-01 3.4074e-02 2.7211e-07 1.2020e-17
7.7216e+03 2.6419e-16 6.1670e-09 2.0803e-02 9.6975e-01 9.4464e-03 1.3885e-08 6.9460e-20
8.2065e+03 1.3014e-15 2.5323e-08 8.0189e-02 9.1851e-01 1.3002e-03 1.5484e-10 3.0460e-23
8.7177e+03 1.5205e-14 2.0859e-07 5.5902e-01 4.4097e-01 1.5964e-05 1.6223e-14 6.8218e-30
9.2147e+03 8.3007e-14 5.9856e-07 9.9358e-01 6.4228e-03 3.3624e-10 7.2963e-23 5.4651e-43
9.6291e+03 3.3425e-13 1.2853e-06 9.9999e-01 1.2468e-05 1.3089e-16 4.7486e-34 0.0000e+00
9.9539e+03 1.2166e-12 3.2923e-06 1.0000e+00 1.0889e-08 7.4314e-24 0.0000e+00 0.0000e+00
1.0246e+04 5.5755e-12 1.2065e-05 9.9999e-01 2.7547e-12 2.2513e-32 0.0000e+00 0.0000e+00
1.0542e+04 3.6663e-11 6.9309e-05 9.9993e-01 7.2373e-17 3.1389e-43 0.0000e+00 0.0000e+00
1.0840e+04 7.7442e-10 8.2409e-04 9.9918e-01 2.1739e-22 0.0000e+00 0.0000e+00 0.0000e+00
1.1119e+04 2.9432e-08 1.2888e-02 9.8711e-01 1.9791e-28 0.0000e+00 0.0000e+00 0.0000e+00
1.1356e+04 9.6984e-07 1.4396e-01 8.5604e-01 5.5848e-34 0.0000e+00 0.0000e+00 0.0000e+00
1.1540e+04 1.4163e-05 6.5772e-01 3.4227e-01 1.1982e-39 0.0000e+00 0.0000e+00 0.0000e+00
1.1677e+04 4.9382e-05 9.3933e-01 6.0616e-02 1.4013e-45 0.0000e+00 0.0000e+00 0.0000e+00
1.1784e+04 1.0730e-04 9.8907e-01 1.0828e-02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1876e+04 2.1886e-04 9.9749e-01 2.2919e-03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1964e+04 4.1432e-04 9.9902e-01 5.6498e-04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2056e+04 5.8848e-04 9.9920e-01 2.1145e-04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2170e+04 8.3394e-04 9.9908e-01 8.3371e-05 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2360e+04 1.4450e-03 9.9853e-01 2.1765e-05 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2670e+04 3.4760e-03 9.9652e-01 2.7017e-06 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.3075e+04 1.1319e-02 9.8868e-01 1.8065e-07 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.3530e+04 3.6394e-02 9.6361e-01 1.1399e-08 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.4013e+04 1.3843e-01 8.6157e-01 3.8279e-10 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.4509e+04 2.9793e-01 7.0207e-01 3.0092e-11 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5002e+04 4.9409e-01 5.0591e-01 2.6345e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5476e+04 6.7313e-01 3.2687e-01 2.3344e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5924e+04 7.7397e-01 2.2603e-01 3.4930e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6356e+04 8.2918e-01 1.7082e-01 8.1817e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6776e+04 8.6507e-01 1.3493e-01 2.5685e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7184e+04 8.8570e-01 1.1430e-01 1.1181e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7580e+04 9.1314e-01 8.6857e-02 3.3113e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7990e+04 9.2169e-01 7.8308e-02 1.7362e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.8458e+04 9.3189e-01 6.8114e-02 8.0528e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.9085e+04 9.4305e-01 5.6950e-02 2.9613e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.0000e+04 9.3485e-01 6.5152e-02 1.8588e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.1194e+04 9.1669e-01 8.3308e-02 1.0985e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.2528e+04 8.6228e-01 1.3772e-01 1.6060e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.3943e+04 7.4425e-01 2.5575e-01 4.5579e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.5446e+04 6.2236e-01 3.7764e-01 1.0537e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.7044e+04 5.8205e-01 4.1795e-01 8.4868e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.8744e+04 2.9761e-01 7.0239e-01 1.0466e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.0520e+04 2.8830e-01 7.1170e-01 5.9580e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.2244e+04 1.6369e-01 8.3631e-01 2.2472e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.3773e+04 1.8833e-01 8.1167e-01 1.0539e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.5108e+04 2.0678e-01 7.9322e-01 5.1638e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.6326e+04 9.2896e-03 9.9071e-01 4.1794e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.7486e+04 6.3228e-02 9.3677e-01 4.2345e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.8628e+04 2.6628e-02 9.7337e-01 1.8538e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.9769e+04 3.8572e-01 6.1428e-01 9.0831e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.0916e+04 1.4713e-02 9.8529e-01 2.9104e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.2074e+04 8.5517e-01 1.4483e-01 4.9564e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.3252e+04 7.0885e-03 9.9291e-01 6.0555e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.4454e+04 5.4058e-04 9.9946e-01 6.8913e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.5683e+04 1.0831e-02 9.8917e-01 1.1771e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.6942e+04 1.2844e-05 9.9999e-01 5.0018e-08 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.8231e+04 3.5400e-06 9.9999e-01 3.4087e-06 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.9550e+04 2.3094e-04 9.9977e-01 8.0408e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.0900e+04 2.0514e-05 9.9998e-01 1.5753e-09 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.2277e+04 5.8911e-04 9.9941e-01 6.0152e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.3682e+04 1.0679e-14 1.8769e-04 9.9981e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.5110e+04 1.1496e-04 9.9989e-01 7.1549e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.6562e+04 7.0170e-06 9.9999e-01 7.3087e-09 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.8030e+04 1.6092e-04 9.9984e-01 1.7664e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.9510e+04 3.1981e-01 6.8019e-01 6.6857e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.0994e+04 5.1438e-05 9.9995e-01 8.5161e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.2466e+04 2.4130e-06 1.0000e+00 4.8548e-08 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.3912e+04 1.3831e-08 9.8965e-01 1.0347e-02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.5312e+04 6.9809e-08 9.9971e-01 2.8576e-04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.6639e+04 5.0607e-05 9.9995e-01 2.4529e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.7870e+04 5.0571e-02 9.4943e-01 1.6418e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.8864e+04 1.4209e-02 9.8579e-01 2.0173e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9460e+04 2.5004e-01 7.4996e-01 1.7821e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9745e+04 1.0795e-02 9.8920e-01 3.0868e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9888e+04 5.4794e-04 9.9945e-01 1.1891e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9960e+04 5.0549e-02 9.4945e-01 1.0785e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9991e+04 4.5672e-02 9.5433e-01 1.3409e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.0000e+04 8.5090e-02 9.1491e-01 1.3426e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
#
#TIME: 1.3973
#NVEL: 115
#vel_mid[km/s] mg0 mg1 mg2 mg3 mg4 mg5 mg6
4.2577e+02 1.6721e-27 2.3238e-18 2.3707e-10 1.5626e-04 2.3320e-01 7.6644e-01 2.0385e-04
8.5779e+02 1.5094e-19 2.7239e-12 3.5196e-06 3.6107e-02 9.0873e-01 5.5164e-02 3.0023e-07
8.7843e+02 1.5452e-19 2.7834e-12 3.5935e-06 3.6546e-02 9.0909e-01 5.4356e-02 2.9026e-07
9.1772e+02 1.5149e-19 2.7327e-12 3.5302e-06 3.6169e-02 9.0878e-01 5.5050e-02 2.9882e-07
9.7304e+02 1.4494e-19 2.6251e-12 3.3990e-06 3.5384e-02 9.0809e-01 5.6525e-02 3.1742e-07
1.0350e+03 1.4183e-19 2.5729e-12 3.3339e-06 3.4986e-02 9.0771e-01 5.7304e-02 3.2756e-07
1.1000e+03 1.1889e-19 2.1886e-12 2.8584e-06 3.1980e-02 9.0424e-01 6.3777e-02 4.1882e-07
1.1690e+03 7.6599e-20 1.4622e-12 1.9476e-06 2.5517e-02 8.9182e-01 8.2659e-02 7.6399e-07
1.2425e+03 2.9858e-20 6.0924e-13 8.3621e-07 1.5316e-02 8.4357e-01 1.4111e-01 2.7384e-06
1.3205e+03 5.9787e-21 1.3256e-13 1.8581e-07 5.8662e-03 6.8602e-01 3.0809e-01 2.0810e-05
1.4033e+03 7.0102e-22 1.7033e-14 2.4402e-08 1.4501e-03 4.1004e-01 5.8834e-01 1.7210e-04
1.4915e+03 7.2967e-23 1.9445e-15 2.8859e-09 3.0508e-04 1.9378e-01 8.0502e-01 8.9577e-04
1.5852e+03 8.6127e-24 2.5251e-16 3.9598e-10 6.8677e-05 8.7747e-02 9.0902e-01 3.1670e-03
1.6847e+03 9.0580e-25 2.9593e-17 5.0205e-11 1.4247e-05 3.6782e-02 9.5284e-01 1.0369e-02
1.7904e+03 8.5308e-26 3.1729e-18 6.0392e-12 2.7983e-06 1.4686e-02 9.5311e-01 3.2199e-02
1.9028e+03 7.0822e-27 3.0842e-19 6.9003e-13 5.1988e-07 5.5652e-03 9.0133e-01 9.3100e-02
2.0223e+03 5.3753e-28 2.7390e-20 7.3616e-14 8.7836e-08 1.9015e-03 7.6121e-01 2.3688e-01
2.1493e+03 3.4314e-29 2.0489e-21 6.7990e-15 1.2447e-08 5.3725e-04 5.2226e-01 4.7720e-01
2.2843e+03 2.2638e-30 1.5511e-22 6.3627e-16 1.6686e-09 1.3422e-04 2.9188e-01 7.0799e-01
2.4277e+03 2.1751e-31 1.6742e-23 8.3503e-17 2.8815e-10 3.8227e-05 1.5878e-01 8.4118e-01
2.5802e+03 4.2190e-32 3.5608e-24 2.0670e-17 8.5747e-11 1.5904e-05 1.0148e-01 8.9850e-01
2.7422e+03 2.2367e-32 2.0097e-24 1.2612e-17 5.6876e-11 1.1897e-05 8.7578e-02 9.1241e-01
2.9144e+03 3.9436e-32 3.6384e-24 2.2507e-17 9.8340e-11 1.8038e-05 1.0948e-01 8.9050e-01
3.0973e+03 3.0209e-31 2.7519e-23 1.5258e-16 5.5230e-10 6.4476e-05 2.1038e-01 7.8956e-01
3.2918e+03 1.1025e-29 9.7920e-22 4.6882e-15 1.1150e-08 5.4456e-04 5.4106e-01 4.5839e-01
3.4986e+03 1.2256e-27 9.1822e-20 3.5176e-13 3.7754e-07 5.0345e-03 9.0313e-01 9.1837e-02
3.7182e+03 2.1928e-25 1.1429e-17 3.1366e-11 1.1645e-05 3.5195e-02 9.5509e-01 9.7009e-03
3.9517e+03 5.4049e-23 2.1011e-15 4.7567e-09 5.0018e-04 2.6248e-01 7.3657e-01 4.4597e-04
4.1999e+03 2.0792e-20 7.7397e-13 2.1774e-06 3.1095e-02 9.1552e-01 5.3379e-02 2.2335e-07
4.4636e+03 1.6074e-18 5.0927e-11 1.5414e-04 3.2800e-01 6.7071e-01 1.1441e-03 5.1729e-11
4.7438e+03 9.2931e-18 2.5942e-10 7.6735e-04 6.3947e-01 3.5965e-01 1.1332e-04 5.9211e-13
5.0416e+03 1.3924e-17 3.8087e-10 1.1392e-03 7.2212e-01 2.7669e-01 5.2472e-05 1.4246e-13
5.3582e+03 1.2093e-17 3.4750e-10 1.0941e-03 7.1690e-01 2.8195e-01 5.4451e-05 1.4914e-13
5.6947e+03 1.1141e-17 3.3612e-10 1.1195e-03 7.2465e-01 2.7418e-01 4.9450e-05 1.2208e-13
6.0522e+03 1.3759e-17 4.1817e-10 1.4360e-03 7.7403e-01 2.2450e-01 2.8283e-05 4.3660e-14
6.4323e+03 2.2882e-17 6.8007e-10 2.3920e-03 8.5764e-01 1.3996e-01 8.2224e-06 4.7276e-15
6.8362e+03 4.7807e-17 1.3529e-09 4.8434e-03 9.3157e-01 6.3581e-02 1.1823e-06 1.5381e-16
