#NTIMES: 265
#NSTAGES: 5
#TIMES[d]: 1.0736 1.18096 1.299056 1.428962 1.571858 1.729044 1.901948 2.092143 2.301357 2.531493 2.784642 3.063106 3.369417 3.706359 4.076994 4.484694 4.933163 5.426479 5.969127 6.56604 7.222644 7.944908 8.739399 9.613339 10.574673 11.574673 12.574673 13.574673 14.574673 15.574673 16.574673 17.574673 18.574673 19.574673 20.574673 21.574673 22.574673 23.574673 24.574673 25.574673 26.574673 27.574673 28.574673 29.574673 30.574673 31.574673 32.574673 33.574673 34.574673 35.574673 36.574673 37.574673 38.574673 39.574673 40.574673 41.574673 42.574673 43.574673 44.574673 45.574673 46.574673 47.574673 48.57467 49.57467 50.57467 51.57467 52.57467 53.57467 54.57467 55.57467 56.57467 57.57467 58.57467 59.57467 60.57467 61.57467 62.57467 63.57467 64.57467 65.57467 66.57467 67.57467 68.57467 69.57467 70.57467 71.57467 72.57467 73.57467 74.57467 75.57467 76.57467 77.57467 78.57467 79.57467 80.57467 81.57467 82.57467 83.57467 84.57467 85.57467 86.57467 87.57467 88.57467 89.57467 90.57467 91.57467 92.57467 93.57467 94.57467 95.57467 96.57467 97.574676 98.574676 99.574676 100.574676 101.574676 102.574676 103.574676 104.574676 105.574676 106.574676 107.574676 108.574676 109.574676 110.574676 111.574676 112.574676 113.574676 114.574676 115.574676 116.574676 117.574676 118.574676 119.574676 120.574676 121.574676 122.574676 123.574676 124.574676 125.574676 126.574676 127.574676 128.574676 129.574676 130.574676 131.574676 132.574676 133.574676 134.574676 135.574676 136.574676 137.574676 138.574676 139.574676 140.574676 141.574676 142.574676 143.574676 144.574676 145.574676 146.574676 147.574676 148.574676 149.574676 150.574676 151.574676 152.574676 153.574676 154.574676 155.574676 156.574676 157.574676 158.574676 159.574676 160.574676 161.574676 162.574676 163.574676 164.574676 165.574676 166.574676 167.574676 168.574676 169.574676 170.574676 171.574676 172.574676 173.574676 174.574676 175.574676 176.574676 177.574676 178.574676 179.574676 180.574676 181.574676 182.574676 183.574676 184.574676 185.574676 186.574676 187.574676 188.574676 189.574676 190.574676 191.574676 192.574676 193.574676 194.574676 195.574676 196.574676 197.574676 198.574676 199.574676 200.574676 201.574676 202.574676 203.574676 204.574676 205.574676 206.574676 207.574676 208.574676 209.574676 210.574676 211.574676 212.574676 213.574676 214.574676 215.574676 216.574676 217.574676 218.574676 219.574676 220.574676 221.574676 222.574676 223.574676 224.574676 225.574676 226.574676 227.574676 228.574676 229.574676 230.574676 231.574676 232.574676 233.574676 234.574676 235.574676 236.574676 237.574676 238.574676 239.574676 240.574676 241.574676 242.574676 243.574676 244.574676 245.574676 246.574676 247.574676 248.574676 249.574676 250.574676 
#
#TIME: 1.073600
#NVEL: 114
#vel_mid[km/s] Ti0 Ti1 Ti2 Ti3 Ti4
1.194e+03 6.456982e-27 1.321268e-18 1.659003e-11 1.623412e-05 9.999838e-01
1.267e+03 3.706440e-27 8.267087e-19 1.181061e-11 1.310845e-05 9.999869e-01
1.345e+03 1.280531e-27 3.368685e-19 6.198073e-12 8.794142e-06 9.999912e-01
1.427e+03 3.808242e-28 1.211010e-19 3.001463e-12 5.700842e-06 9.999943e-01
1.514e+03 2.280118e-28 7.888524e-20 2.223744e-12 4.801334e-06 9.999952e-01
1.607e+03 7.929077e-29 3.301391e-20 1.217103e-12 3.448350e-06 9.999966e-01
1.705e+03 3.337525e-29 1.615781e-20 7.445584e-13 2.658712e-06 9.999973e-01
1.809e+03 1.456282e-29 8.138938e-21 4.657362e-13 2.094173e-06 9.999979e-01
1.919e+03 6.304618e-30 4.089135e-21 2.916790e-13 1.666608e-06 9.999983e-01
2.037e+03 2.391611e-30 1.845612e-21 1.703019e-13 1.296512e-06 9.999987e-01
2.161e+03 9.533709e-31 8.729644e-22 1.029111e-13 1.033664e-06 9.999990e-01
2.293e+03 3.217317e-31 3.640126e-22 5.727554e-14 7.986103e-07 9.999992e-01
2.433e+03 1.145245e-31 1.589866e-22 3.293509e-14 6.296447e-07 9.999994e-01
2.582e+03 5.147227e-32 8.374073e-23 2.148144e-14 5.264332e-07 9.999995e-01
2.739e+03 3.045138e-32 5.506053e-23 1.624944e-14 4.687186e-07 9.999995e-01
2.907e+03 2.111466e-32 4.135068e-23 1.342925e-14 4.309119e-07 9.999996e-01
3.084e+03 1.686176e-32 3.518836e-23 1.205737e-14 4.054472e-07 9.999996e-01
3.273e+03 1.464981e-32 3.233362e-23 1.139173e-14 3.865216e-07 9.999996e-01
3.472e+03 1.540509e-32 3.483710e-23 1.196972e-14 3.837627e-07 9.999996e-01
3.685e+03 1.727411e-32 3.984659e-23 1.309948e-14 3.868518e-07 9.999996e-01
3.910e+03 1.611725e-32 3.972275e-23 1.309513e-14 3.747808e-07 9.999996e-01
4.148e+03 1.591330e-32 4.045824e-23 1.327646e-14 3.716456e-07 9.999996e-01
4.402e+03 1.793803e-32 4.442273e-23 1.413342e-14 3.827426e-07 9.999996e-01
4.671e+03 1.505723e-32 3.877605e-23 1.290507e-14 3.665975e-07 9.999996e-01
4.956e+03 7.947916e-33 2.389292e-23 9.341871e-15 3.127224e-07 9.999997e-01
5.259e+03 4.236542e-33 1.489934e-23 6.818506e-15 2.672248e-07 9.999997e-01
5.580e+03 3.165986e-33 1.206691e-23 5.927084e-15 2.481643e-07 9.999998e-01
5.921e+03 2.623005e-33 1.061420e-23 5.445866e-15 2.363804e-07 9.999998e-01
6.282e+03 2.332716e-33 9.902664e-24 5.206804e-15 2.292067e-07 9.999998e-01
6.666e+03 2.577350e-33 1.096102e-23 5.584263e-15 2.348987e-07 9.999998e-01
7.074e+03 3.139779e-33 1.316961e-23 6.334292e-15 2.474450e-07 9.999998e-01
7.506e+03 3.514956e-33 1.497629e-23 6.939122e-15 2.566758e-07 9.999997e-01
7.964e+03 4.521568e-33 1.906596e-23 8.216978e-15 2.781572e-07 9.999997e-01
8.451e+03 8.392688e-33 3.247548e-23 1.187430e-14 3.360848e-07 9.999997e-01
8.967e+03 2.019366e-32 6.904222e-23 2.009794e-14 4.485567e-07 9.999996e-01
9.514e+03 7.140455e-32 2.043697e-22 4.333913e-14 7.058732e-07 9.999993e-01
1.010e+04 5.073922e-31 1.088444e-21 1.447792e-13 1.499791e-06 9.999985e-01
1.071e+04 8.624917e-30 1.245484e-20 8.989127e-13 4.982300e-06 9.999950e-01
1.137e+04 3.835709e-28 3.452583e-19 1.260575e-11 2.902337e-05 9.999710e-01
1.206e+04 4.218126e-26 2.321150e-17 4.410855e-10 2.955261e-04 9.997045e-01
1.279e+04 1.025634e-23 3.446934e-15 3.362359e-08 4.587984e-03 9.954120e-01
1.353e+04 7.058078e-21 1.469387e-12 6.366317e-06 1.156828e-01 8.843108e-01
1.419e+04 1.607092e-18 2.530550e-10 4.579051e-04 8.556130e-01 1.439290e-01
1.476e+04 1.442016e-16 1.573349e-08 8.406505e-03 9.897534e-01 1.840051e-03
1.524e+04 1.409880e-14 1.052526e-06 1.423664e-01 8.576194e-01 1.307758e-05
1.565e+04 1.070807e-12 3.757152e-05 8.374795e-01 1.624829e-01 1.218656e-08
1.596e+04 1.845609e-11 2.651784e-04 9.917906e-01 7.944205e-03 4.894910e-12
1.619e+04 1.512418e-10 1.152032e-03 9.983588e-01 4.891986e-04 3.987084e-15
1.635e+04 8.062537e-10 3.789573e-03 9.961647e-01 4.575755e-05 9.079498e-18
1.648e+04 8.953306e-09 2.184184e-02 9.781570e-01 1.134576e-06 6.381067e-22
1.659e+04 6.942749e-08 9.669142e-02 9.033085e-01 3.623563e-08 9.039787e-26
1.669e+04 2.255657e-07 2.243072e-01 7.756926e-01 3.443608e-09 2.398322e-28
1.679e+04 6.609809e-07 4.610493e-01 5.389501e-01 2.054019e-10 2.577742e-31
1.689e+04 1.146272e-06 6.485870e-01 3.514118e-01 2.131106e-11 1.261112e-33
1.700e+04 1.705087e-06 7.963705e-01 2.036278e-01 1.975456e-12 5.468827e-36
1.715e+04 2.481977e-06 9.037393e-01 9.625825e-02 1.140365e-13 9.571957e-39
1.742e+04 4.787606e-06 9.787288e-01 2.126637e-02 6.899779e-16 1.626806e-43
1.789e+04 1.831525e-05 9.989805e-01 1.001138e-03 4.358860e-20 2.514219e-52
1.853e+04 5.592781e-05 9.998664e-01 7.765741e-05 1.384696e-23 1.177425e-59
1.926e+04 5.254372e-04 9.994739e-01 6.238322e-07 4.412224e-30 3.696814e-73
2.003e+04 5.338840e-04 9.994657e-01 4.177752e-07 8.939109e-31 9.240916e-75
2.084e+04 1.688418e-03 9.983116e-01 2.400210e-08 8.725648e-35 2.880484e-83
2.165e+04 2.283992e-03 9.977160e-01 9.185259e-09 3.277087e-36 2.285570e-86
2.245e+04 2.464092e-02 9.753591e-01 1.800918e-11 4.729413e-45 3.238719e-105
2.325e+04 5.962299e-03 9.940377e-01 5.344978e-10 2.269069e-40 2.330677e-95
2.405e+04 1.985691e-02 9.801431e-01 1.919957e-11 3.822666e-45 1.358695e-105
2.487e+04 2.633231e-02 9.736677e-01 6.759607e-12 1.006348e-46 4.624539e-109
2.570e+04 7.412783e-02 9.258722e-01 2.037670e-13 7.005239e-52 2.884562e-120
2.659e+04 1.650985e-01 8.349015e-01 7.680921e-15 9.780751e-57 7.215912e-131
2.764e+04 4.243899e-02 9.575610e-01 4.376116e-13 4.174743e-51 6.615587e-119
2.899e+04 1.709035e-02 9.829096e-01 2.501669e-12 6.757966e-49 1.898622e-114
3.065e+04 1.306407e-01 8.693593e-01 8.860703e-16 7.234755e-61 1.023094e-140
3.252e+04 3.786364e-02 9.621364e-01 7.802681e-15 2.337560e-58 6.804727e-136
3.446e+04 7.606960e-01 2.393040e-01 1.121397e-20 2.262361e-76 6.638610e-174
3.637e+04 4.882562e-03 9.951174e-01 1.177808e-13 1.790807e-55 1.079525e-130
3.815e+04 4.015264e-01 5.984736e-01 2.559597e-19 1.843972e-73 9.011976e-169
3.975e+04 2.313724e-02 9.768628e-01 6.903640e-16 3.894056e-63 2.097182e-147
4.117e+04 1.846614e-01 8.153386e-01 1.812104e-18 2.184894e-71 6.691243e-165
4.247e+04 7.337341e-01 2.662659e-01 2.224873e-21 1.645680e-79 2.206696e-181
4.369e+04 1.574237e-03 9.984258e-01 2.263205e-13 2.398899e-55 3.223504e-131
4.488e+04 2.382534e-01 7.617466e-01 2.474220e-19 1.560349e-74 5.825398e-172
4.608e+04 1.591695e-01 8.408305e-01 5.415709e-19 9.899919e-74 1.644540e-170
4.729e+04 3.127879e-01 6.872121e-01 4.780725e-20 5.711375e-77 2.613626e-177
4.852e+04 9.998041e-01 1.958951e-04 2.218707e-33 5.135954e-112 1.556496e-247
4.975e+04 6.150211e-03 9.938498e-01 9.820622e-16 9.519677e-64 8.271630e-150
5.101e+04 9.987605e-01 1.239525e-03 1.081766e-30 3.452875e-105 5.056837e-234
5.229e+04 9.999984e-01 1.587665e-06 1.221258e-41 6.731865e-135 1.359537e-294
5.360e+04 9.996356e-01 3.643556e-04 6.080376e-33 1.278317e-111 2.036880e-247
5.492e+04 9.982309e-01 1.769067e-03 1.511120e-30 2.154787e-105 5.813269e-235
5.627e+04 9.996905e-01 3.094844e-04 1.752203e-33 1.860823e-113 1.742036e-251
5.762e+04 5.422634e-01 4.577366e-01 2.677925e-22 9.508973e-85 1.639185e-194
5.899e+04 5.659596e-04 9.994340e-01 2.694002e-14 4.783550e-60 6.530240e-143
6.034e+04 1.888295e-04 9.998112e-01 2.191260e-13 2.524347e-57 2.329519e-137
6.168e+04 1.663805e-03 9.983362e-01 1.075933e-15 8.881296e-65 3.696108e-153
6.297e+04 6.892056e-01 3.107944e-01 1.434708e-23 7.545742e-89 2.163783e-203
6.422e+04 4.721326e-03 9.952787e-01 3.904407e-17 1.047811e-69 6.898497e-164
6.539e+04 9.281312e-01 7.186881e-02 5.153068e-26 2.856877e-95 3.072631e-216
6.646e+04 2.631507e-01 7.368493e-01 6.396086e-22 6.327588e-85 4.597554e-196
6.742e+04 3.789204e-01 6.210796e-01 1.468568e-22 8.070837e-87 5.409626e-200
6.826e+04 6.030366e-01 3.969634e-01 1.243308e-23 9.027673e-90 5.919275e-206
6.896e+04 7.231771e-02 9.276823e-01 1.164023e-20 1.814498e-81 3.082942e-189
6.948e+04 9.999976e-01 2.355917e-06 8.811387e-43 1.982131e-140 5.455548e-308
6.976e+04 9.313211e-01 6.867887e-02 1.784275e-26 4.815480e-97 2.612324e-220
6.989e+04 5.144662e-02 9.485534e-01 2.193744e-20 1.057086e-80 9.954374e-188
6.995e+04 1.000000e+00 9.122250e-11 6.047677e-56 2.506969e-171 0.000000e+00
6.998e+04 1.000000e+00 9.122751e-11 6.048342e-56 2.507382e-171 0.000000e+00
7.000e+04 1.000000e+00 9.122987e-11 6.048654e-56 2.507577e-171 0.000000e+00
#TIME: 1.428962
#NVEL: 114
#vel_mid[km/s] Ti0 Ti1 Ti2 Ti3 Ti4
4.401e+02 5.968373e-27 1.376113e-18 1.805160e-11 1.850012e-05 9.999815e-01
8.862e+02 3.746503e-26 6.509607e-18 5.731263e-11 3.890097e-05 9.999611e-01
9.061e+02 2.318995e-26 4.334903e-18 4.225124e-11 3.194418e-05 9.999681e-01
9.444e+02 1.463881e-26 2.936698e-18 3.160686e-11 2.649323e-05 9.999735e-01
9.991e+02 9.595514e-27 2.054828e-18 2.425696e-11 2.235009e-05 9.999776e-01
1.061e+03 1.234254e-26 2.542036e-18 2.839530e-11 2.472850e-05 9.999753e-01
1.126e+03 6.922155e-27 1.559216e-18 1.978635e-11 1.961382e-05 9.999804e-01
1.194e+03 5.964335e-27 1.373776e-18 1.801800e-11 1.846278e-05 9.999815e-01
1.267e+03 3.105941e-27 7.907357e-19 1.201435e-11 1.424777e-05 9.999858e-01
1.345e+03 1.421655e-27 4.070577e-19 7.402198e-12 1.046450e-05 9.999895e-01
1.427e+03 4.897313e-28 1.648724e-19 3.859693e-12 6.971091e-06 9.999930e-01
1.514e+03 1.886401e-28 7.415771e-20 2.192282e-12 4.973598e-06 9.999950e-01
1.607e+03 8.194569e-29 3.727920e-20 1.356765e-12 3.782244e-06 9.999962e-01
1.705e+03 3.309223e-29 1.758777e-20 8.052060e-13 2.827958e-06 9.999972e-01
1.809e+03 1.447627e-29 8.858887e-21 5.015325e-13 2.191703e-06 9.999978e-01
1.919e+03 5.302623e-30 3.867653e-21 2.842848e-13 1.636183e-06 9.999984e-01
2.037e+03 1.972518e-30 1.714009e-21 1.634083e-13 1.247019e-06 9.999988e-01
2.161e+03 8.260815e-31 8.427555e-22 1.011175e-13 9.945736e-07 9.999990e-01
2.293e+03 2.673347e-31 3.388163e-22 5.478252e-14 7.514795e-07 9.999992e-01
2.433e+03 9.161770e-32 1.431826e-22 3.075782e-14 5.818264e-07 9.999994e-01
2.582e+03 4.246899e-32 7.723437e-23 2.035868e-14 4.867732e-07 9.999995e-01
2.739e+03 2.374837e-32 4.845223e-23 1.491439e-14 4.265302e-07 9.999996e-01
2.907e+03 1.655634e-32 3.653382e-23 1.235524e-14 3.920033e-07 9.999996e-01
3.084e+03 1.295465e-32 3.058400e-23 1.097451e-14 3.675455e-07 9.999996e-01
3.273e+03 1.133118e-32 2.827813e-23 1.041727e-14 3.518559e-07 9.999996e-01
3.472e+03 1.171138e-32 3.007772e-23 1.086277e-14 3.497884e-07 9.999997e-01
3.685e+03 1.336446e-32 3.495562e-23 1.203297e-14 3.566964e-07 9.999996e-01
3.910e+03 1.290884e-32 3.590887e-23 1.229453e-14 3.514651e-07 9.999996e-01
4.148e+03 1.336270e-32 3.805948e-23 1.281775e-14 3.546009e-07 9.999996e-01
4.402e+03 1.544934e-32 4.267489e-23 1.384193e-14 3.678301e-07 9.999996e-01
4.671e+03 1.322504e-32 3.785075e-23 1.277371e-14 3.537304e-07 9.999996e-01
4.956e+03 7.035082e-33 2.346789e-23 9.283658e-15 3.020171e-07 9.999997e-01
5.259e+03 3.715343e-33 1.452277e-23 6.740991e-15 2.574496e-07 9.999997e-01
5.580e+03 2.775299e-33 1.176087e-23 5.861212e-15 2.394476e-07 9.999998e-01
5.921e+03 2.286174e-33 1.030079e-23 5.372695e-15 2.283710e-07 9.999998e-01
6.282e+03 2.062479e-33 9.730486e-24 5.184474e-15 2.231746e-07 9.999998e-01
6.666e+03 2.296301e-33 1.084856e-23 5.594525e-15 2.305792e-07 9.999998e-01
7.074e+03 2.851252e-33 1.325725e-23 6.430715e-15 2.462185e-07 9.999998e-01
7.506e+03 3.281930e-33 1.544945e-23 7.180307e-15 2.602249e-07 9.999997e-01
7.964e+03 4.396528e-33 2.037674e-23 8.738776e-15 2.892949e-07 9.999997e-01
8.451e+03 8.529523e-33 3.609080e-23 1.303355e-14 3.609143e-07 9.999996e-01
8.967e+03 2.174985e-32 8.079532e-23 2.303865e-14 5.036953e-07 9.999995e-01
9.514e+03 8.444379e-32 2.598564e-22 5.335923e-14 8.482858e-07 9.999992e-01
1.010e+04 6.756004e-31 1.540231e-21 1.969881e-13 1.967829e-06 9.999980e-01
1.071e+04 1.338781e-29 2.030753e-20 1.415798e-12 7.277063e-06 9.999927e-01
1.137e+04 7.320458e-28 6.849204e-19 2.453851e-11 4.803745e-05 9.999520e-01
1.206e+04 1.102070e-25 6.237790e-17 1.160036e-09 5.778442e-04 9.994222e-01
1.279e+04 4.344427e-23 1.484126e-14 1.342159e-07 1.141404e-02 9.885858e-01
1.353e+04 3.795730e-20 8.312855e-12 3.138454e-05 3.006077e-01 6.993609e-01
1.419e+04 4.154234e-18 7.037055e-10 1.046560e-03 9.551062e-01 4.384724e-02
1.476e+04 2.504605e-16 3.127860e-08 1.469639e-02 9.846694e-01 6.341449e-04
1.524e+04 2.239846e-14 1.936615e-06 2.285285e-01 7.714656e-01 3.962328e-06
1.565e+04 1.114208e-12 4.461944e-05 8.930003e-01 1.069551e-01 3.216691e-09
1.596e+04 1.593683e-11 2.703086e-04 9.938817e-01 5.848030e-03 1.892943e-12
1.619e+04 1.039277e-10 9.939808e-04 9.985083e-01 4.977296e-04 3.551856e-15
1.635e+04 5.058172e-10 3.060510e-03 9.968863e-01 5.322197e-05 1.140558e-17
1.648e+04 3.996883e-09 1.383553e-02 9.861622e-01 2.225096e-06 3.062672e-21
1.659e+04 2.327055e-08 5.077667e-02 9.492232e-01 1.186436e-07 1.529114e-24
1.669e+04 7.902742e-08 1.232444e-01 8.767555e-01 1.322574e-08 5.546860e-27
1.679e+04 2.982365e-07 3.075322e-01 6.924675e-01 8.382698e-10 5.905532e-30
1.689e+04 5.992660e-07 4.895213e-01 5.104781e-01 1.033901e-10 3.824467e-32
1.700e+04 9.622436e-07 6.573390e-01 3.426600e-01 1.290557e-11 2.883630e-34
1.715e+04 1.366845e-06 7.930530e-01 2.069457e-01 1.396446e-12 1.739754e-36
1.742e+04 1.966685e-06 9.070639e-01 9.293411e-02 6.153618e-14 1.559202e-39
1.789e+04 4.538057e-06 9.876318e-01 1.236364e-02 6.750899e-17 6.644790e-46
1.853e+04 1.154834e-05 9.985805e-01 1.407985e-03 6.768022e-20 3.276238e-52
1.926e+04 7.881118e-05 9.998996e-01 2.159078e-05 1.566520e-25 6.182877e-64
2.003e+04 1.114759e-04 9.998810e-01 7.535513e-06 4.469141e-27 2.799231e-67
2.084e+04 7.061889e-04 9.992937e-01 1.244738e-07 1.159256e-32 5.950831e-79
2.165e+04 6.387074e-04 9.993612e-01 1.179618e-07 7.565755e-33 1.865724e-79
2.245e+04 6.203145e-03 9.937969e-01 4.885554e-10 1.710011e-40 1.288796e-95
2.325e+04 3.635897e-03 9.963641e-01 1.289262e-09 2.905825e-39 3.868486e-93
2.405e+04 5.840131e-03 9.941599e-01 3.250385e-10 2.860021e-41 1.808615e-97
2.487e+04 1.420725e-02 9.857928e-01 2.763310e-11 8.170410e-45 4.496709e-105
2.570e+04 1.190059e-02 9.880994e-01 3.273597e-11 1.114925e-44 6.865934e-105
2.659e+04 3.170660e-01 6.829340e-01 3.345483e-16 2.990241e-61 1.171761e-140
2.764e+04 7.466367e-02 9.253363e-01 5.257372e-14 2.831177e-54 7.739705e-126
2.899e+04 1.980102e-01 8.019898e-01 5.792607e-16 4.600811e-61 9.047984e-141
3.065e+04 5.453927e-01 4.546073e-01 7.743762e-19 1.321669e-70 1.540112e-161
3.252e+04 6.791252e-01 3.208748e-01 5.090184e-20 1.886002e-74 6.855953e-170
3.446e+04 4.402237e-01 5.597763e-01 3.782890e-19 1.552803e-72 1.839241e-166
3.637e+04 1.985585e-01 8.014415e-01 3.486131e-18 4.011105e-70 7.008393e-162
3.815e+04 5.723441e-01 4.276559e-01 3.353791e-20 5.464740e-76 5.690529e-174
3.975e+04 9.779035e-01 2.209650e-02 6.057989e-25 3.229293e-88 3.111448e-198
4.117e+04 7.608451e-01 2.391549e-01 1.666948e-21 9.510421e-80 9.003934e-182
4.247e+04 9.912544e-01 8.745567e-03 1.193479e-26 4.375695e-93 2.304428e-208
4.369e+04 2.815376e-03 9.971846e-01 4.164018e-14 8.078298e-58 1.467845e-136
4.488e+04 9.997156e-01 2.844430e-04 1.931036e-32 5.083196e-109 4.866908e-241
4.608e+04 9.956681e-01 4.331892e-03 3.096528e-28 5.633121e-98 7.633622e-219
4.729e+04 2.815738e-01 7.184262e-01 5.189007e-20 5.098331e-77 1.474951e-177
4.852e+04 7.719460e-01 2.280540e-01 1.382997e-22 4.866101e-84 1.063456e-191
4.975e+04 9.889638e-01 1.103622e-02 3.120522e-27 5.523152e-96 2.012293e-215
5.101e+04 1.183970e-02 9.881603e-01 8.437168e-17 1.709880e-67 4.656562e-158
5.229e+04 9.872831e-01 1.271691e-02 2.617083e-27 1.293338e-96 4.458962e-217
5.360e+04 9.773805e-01 2.261954e-02 1.352189e-26 5.266566e-95 4.417679e-214
5.492e+04 9.766972e-01 2.330280e-02 1.070431e-26 1.739674e-95 3.055451e-215
5.627e+04 6.242537e-01 3.757463e-01 1.185961e-22 1.272249e-85 3.442547e-196
5.762e+04 8.243709e-01 1.756291e-01 4.759308e-24 2.307482e-89 1.015405e-203
5.899e+04 7.041590e-01 2.958410e-01 2.296548e-23 6.930487e-88 4.559738e-201
6.034e+04 9.997369e-01 2.631001e-04 2.984300e-34 3.164626e-116 9.992042e-258
6.168e+04 9.999163e-01 8.371198e-05 3.068234e-36 9.151792e-122 3.821977e-269
6.297e+04 1.556531e-01 8.443469e-01 4.783196e-21 3.856990e-82 3.952984e-190
6.422e+04 9.992742e-01 7.257913e-04 5.628220e-33 2.679607e-113 3.184595e-252
6.539e+04 6.081172e-01 3.918828e-01 1.655902e-23 3.158828e-89 1.155000e-204
6.646e+04 8.325788e-01 1.674212e-01 5.286950e-25 3.868165e-93 1.896122e-212
6.742e+04 4.350224e-01 5.649776e-01 6.341053e-23 5.702639e-88 1.879054e-202
6.826e+04 9.999822e-01 1.775624e-05 2.257835e-39 4.624021e-131 8.663989e-289
6.896e+04 9.999944e-01 5.588203e-06 2.313320e-41 1.400681e-136 3.822729e-300
6.948e+04 1.000000e+00 4.417312e-09 6.087681e-51 1.254628e-159 0.000000e+00
6.976e+04 9.881000e-01 1.190000e-02 4.118515e-29 8.131606e-104 9.032344e-234
6.989e+04 9.964643e-01 3.535671e-03 5.853547e-31 1.269760e-108 2.182256e-243
6.995e+04 1.000000e+00 9.142750e-11 6.074890e-56 2.523909e-171 0.000000e+00
6.998e+04 1.000000e+00 9.143129e-11 6.075392e-56 2.524222e-171 0.000000e+00
7.000e+04 1.000000e+00 9.143307e-11 6.075629e-56 2.524369e-171 0.000000e+00
#TIME: 1.571858
#NVEL: 114
#vel_mid[km/s] Ti0 Ti1 Ti2 Ti3 Ti4
4.401e+02 7.673454e-27 1.898102e-18 2.442562e-11 2.437186e-05 9.999756e-01
8.862e+02 4.511137e-26 8.542990e-18 7.621269e-11 5.091341e-05 9.999491e-01
9.061e+02 2.501629e-26 5.173616e-18 5.200229e-11 3.974088e-05 9.999603e-01
9.444e+02 9.475210e-27 2.269518e-18 2.792373e-11 2.657268e-05 9.999734e-01
9.991e+02 1.489432e-26 3.330676e-18 3.726282e-11 3.202464e-05 9.999680e-01
1.061e+03 1.517131e-26 3.383105e-18 3.770398e-11 3.226909e-05 9.999677e-01
1.126e+03 7.435994e-27 1.847839e-18 2.393718e-11 2.405231e-05 9.999759e-01
1.194e+03 5.264957e-27 1.378192e-18 1.922317e-11 2.086555e-05 9.999791e-01
1.267e+03 4.238753e-27 1.144539e-18 1.672084e-11 1.904056e-05 9.999810e-01
1.345e+03 1.412755e-27 4.496056e-19 8.370980e-12 1.217307e-05 9.999878e-01
1.427e+03 4.737357e-28 1.774860e-19 4.243763e-12 7.885393e-06 9.999921e-01
1.514e+03 1.950988e-28 8.422496e-20 2.486444e-12 5.671037e-06 9.999943e-01
1.607e+03 8.254510e-29 4.133369e-20 1.504726e-12 4.212193e-06 9.999958e-01
1.705e+03 3.334535e-29 1.946162e-20 8.867146e-13 3.095925e-06 9.999969e-01
1.809e+03 1.359061e-29 9.222154e-21 5.267640e-13 2.305928e-06 9.999977e-01
1.919e+03 4.592080e-30 3.756229e-21 2.832621e-13 1.648187e-06 9.999984e-01
2.037e+03 1.829736e-30 1.758173e-21 1.683645e-13 1.259541e-06 9.999987e-01
2.161e+03 6.968423e-31 7.976854e-22 9.834430e-14 9.652237e-07 9.999990e-01
2.293e+03 2.226776e-31 3.167076e-22 5.268240e-14 7.168785e-07 9.999993e-01
2.433e+03 7.658781e-32 1.339748e-22 2.953288e-14 5.492112e-07 9.999995e-01
2.582e+03 3.425860e-32 7.008618e-23 1.912285e-14 4.523008e-07 9.999995e-01
2.739e+03 1.891026e-32 4.345777e-23 1.388689e-14 3.932068e-07 9.999996e-01
2.907e+03 1.308050e-32 3.254511e-23 1.144771e-14 3.600887e-07 9.999996e-01
3.084e+03 1.005976e-32 2.686826e-23 1.007593e-14 3.366133e-07 9.999997e-01
3.273e+03 8.698862e-33 2.462855e-23 9.515142e-15 3.224696e-07 9.999997e-01
3.472e+03 8.964300e-33 2.616369e-23 9.925081e-15 3.222454e-07 9.999997e-01
3.685e+03 1.028607e-32 3.059323e-23 1.105852e-14 3.319821e-07 9.999997e-01
3.910e+03 1.047434e-32 3.287844e-23 1.167239e-14 3.349605e-07 9.999997e-01
4.148e+03 1.129749e-32 3.608599e-23 1.247829e-14 3.440154e-07 9.999997e-01
4.402e+03 1.362673e-32 4.190994e-23 1.380492e-14 3.614315e-07 9.999996e-01
4.671e+03 1.178779e-32 3.749137e-23 1.281173e-14 3.482969e-07 9.999997e-01
4.956e+03 6.242004e-33 2.315411e-23 9.284453e-15 2.966923e-07 9.999997e-01
5.259e+03 3.306109e-33 1.436254e-23 6.752064e-15 2.530459e-07 9.999997e-01
5.580e+03 2.442807e-33 1.152979e-23 5.838216e-15 2.350827e-07 9.999998e-01
5.921e+03 2.023928e-33 1.015095e-23 5.373894e-15 2.252335e-07 9.999998e-01
6.282e+03 1.840878e-33 9.660378e-24 5.217216e-15 2.216676e-07 9.999998e-01
6.666e+03 2.073227e-33 1.088316e-23 5.678453e-15 2.313388e-07 9.999998e-01
7.074e+03 2.614748e-33 1.348927e-23 6.604916e-15 2.505049e-07 9.999997e-01
7.506e+03 3.108886e-33 1.617344e-23 7.542367e-15 2.705947e-07 9.999997e-01
7.964e+03 4.311312e-33 2.199529e-23 9.412417e-15 3.086536e-07 9.999997e-01
8.451e+03 8.734427e-33 4.048824e-23 1.450162e-14 3.981456e-07 9.999996e-01
8.967e+03 2.371071e-32 9.583646e-23 2.689984e-14 5.825850e-07 9.999994e-01
9.514e+03 9.981429e-32 3.315733e-22 6.664586e-14 1.044841e-06 9.999990e-01
1.010e+04 8.925402e-31 2.175366e-21 2.719455e-13 2.628521e-06 9.999974e-01
