#NTIMES: 265
#NSTAGES: 6
#TIMES[d]: 1.0736 1.18096 1.299056 1.428962 1.571858 1.729044 1.901948 2.092143 2.301357 2.531493 2.784642 3.063106 3.369417 3.706359 4.076994 4.484694 4.933163 5.426479 5.969127 6.56604 7.222644 7.944908 8.739399 9.613339 10.574673 11.574673 12.574673 13.574673 14.574673 15.574673 16.574673 17.574673 18.574673 19.574673 20.574673 21.574673 22.574673 23.574673 24.574673 25.574673 26.574673 27.574673 28.574673 29.574673 30.574673 31.574673 32.574673 33.574673 34.574673 35.574673 36.574673 37.574673 38.574673 39.574673 40.574673 41.574673 42.574673 43.574673 44.574673 45.574673 46.574673 47.574673 48.57467 49.57467 50.57467 51.57467 52.57467 53.57467 54.57467 55.57467 56.57467 57.57467 58.57467 59.57467 60.57467 61.57467 62.57467 63.57467 64.57467 65.57467 66.57467 67.57467 68.57467 69.57467 70.57467 71.57467 72.57467 73.57467 74.57467 75.57467 76.57467 77.57467 78.57467 79.57467 80.57467 81.57467 82.57467 83.57467 84.57467 85.57467 86.57467 87.57467 88.57467 89.57467 90.57467 91.57467 92.57467 93.57467 94.57467 95.57467 96.57467 97.574676 98.574676 99.574676 100.574676 101.574676 102.574676 103.574676 104.574676 105.574676 106.574676 107.574676 108.574676 109.574676 110.574676 111.574676 112.574676 113.574676 114.574676 115.574676 116.574676 117.574676 118.574676 119.574676 120.574676 121.574676 122.574676 123.574676 124.574676 125.574676 126.574676 127.574676 128.574676 129.574676 130.574676 131.574676 132.574676 133.574676 134.574676 135.574676 136.574676 137.574676 138.574676 139.574676 140.574676 141.574676 142.574676 143.574676 144.574676 145.574676 146.574676 147.574676 148.574676 149.574676 150.574676 151.574676 152.574676 153.574676 154.574676 155.574676 156.574676 157.574676 158.574676 159.574676 160.574676 161.574676 162.574676 163.574676 164.574676 165.574676 166.574676 167.574676 168.574676 169.574676 170.574676 171.574676 172.574676 173.574676 174.574676 175.574676 176.574676 177.574676 178.574676 179.574676 180.574676 181.574676 182.574676 183.574676 184.574676 185.574676 186.574676 187.574676 188.574676 189.574676 190.574676 191.574676 192.574676 193.574676 194.574676 195.574676 196.574676 197.574676 198.574676 199.574676 200.574676 201.574676 202.574676 203.574676 204.574676 205.574676 206.574676 207.574676 208.574676 209.574676 210.574676 211.574676 212.574676 213.574676 214.574676 215.574676 216.574676 217.574676 218.574676 219.574676 220.574676 221.574676 222.574676 223.574676 224.574676 225.574676 226.574676 227.574676 228.574676 229.574676 230.574676 231.574676 232.574676 233.574676 234.574676 235.574676 236.574676 237.574676 238.574676 239.574676 240.574676 241.574676 242.574676 243.574676 244.574676 245.574676 246.574676 247.574676 248.574676 249.574676 250.574676
#
#TIME: 1.073600
#NVEL: 114
#vel_mid[km/s] C0 C1 C2 C3 C4 C5
4.608e+04 1.000000e+00 4.669513e-19 6.768772e-81 1.466171e-218 0.000000e+00 0.000000e+00
4.729e+04 1.000000e+00 2.403915e-27 1.078133e-110 1.450785e-293 0.000000e+00 0.000000e+00
4.852e+04 1.000000e+00 1.199180e-29 3.619500e-119 3.794796e-315 0.000000e+00 0.000000e+00
4.975e+04 1.000000e+00 6.057163e-29 1.264366e-116 9.981627e-309 0.000000e+00 0.000000e+00
5.101e+04 1.000000e+00 3.433079e-14 3.949042e-65 4.419758e-181 0.000000e+00 0.000000e+00
5.229e+04 1.000000e+00 2.231989e-21 7.873146e-90 8.375235e-242 0.000000e+00 0.000000e+00
5.360e+04 1.000000e+00 3.292365e-28 1.814390e-114 6.425800e-304 0.000000e+00 0.000000e+00
5.492e+04 1.000000e+00 1.854211e-24 4.102518e-101 1.805999e-270 0.000000e+00 0.000000e+00
5.627e+04 1.000000e+00 1.367558e-21 5.698708e-91 3.746840e-245 0.000000e+00 0.000000e+00
5.762e+04 1.000000e+00 2.515638e-20 1.381905e-86 2.533736e-234 0.000000e+00 0.000000e+00
5.899e+04 1.000000e+00 1.115350e-19 2.032180e-84 4.554387e-229 0.000000e+00 0.000000e+00
6.034e+04 1.000000e+00 4.941130e-15 4.925082e-69 5.004885e-192 0.000000e+00 0.000000e+00
6.168e+04 1.000000e+00 5.695928e-15 5.384279e-69 3.657282e-192 0.000000e+00 0.000000e+00
6.297e+04 1.000000e+00 6.212905e-18 9.434542e-79 1.394670e-215 0.000000e+00 0.000000e+00
6.422e+04 1.000000e+00 2.538276e-15 2.073870e-70 6.438651e-196 0.000000e+00 0.000000e+00
6.539e+04 1.000000e+00 2.405545e-27 1.809286e-112 2.680176e-300 0.000000e+00 0.000000e+00
6.646e+04 1.000000e+00 1.971108e-30 2.233622e-122 9.881313e-324 0.000000e+00 0.000000e+00
6.742e+04 1.000000e+00 2.877362e-34 1.630998e-134 0.000000e+00 0.000000e+00 0.000000e+00
6.826e+04 1.000000e+00 3.501688e-34 2.415568e-134 0.000000e+00 0.000000e+00 0.000000e+00
6.896e+04 1.000000e+00 3.510266e-34 2.427416e-134 0.000000e+00 0.000000e+00 0.000000e+00
6.948e+04 1.000000e+00 3.516217e-34 2.435653e-134 0.000000e+00 0.000000e+00 0.000000e+00
6.976e+04 1.000000e+00 3.518399e-34 2.438678e-134 0.000000e+00 0.000000e+00 0.000000e+00
6.989e+04 1.000000e+00 3.519453e-34 2.440139e-134 0.000000e+00 0.000000e+00 0.000000e+00
6.995e+04 1.000000e+00 3.519969e-34 2.440855e-134 0.000000e+00 0.000000e+00 0.000000e+00
6.998e+04 1.000000e+00 3.520226e-34 2.441211e-134 0.000000e+00 0.000000e+00 0.000000e+00
7.000e+04 1.000000e+00 3.520347e-34 2.441379e-134 0.000000e+00 0.000000e+00 0.000000e+00
#TIME: 1.299056
#NVEL: 114
#vel_mid[km/s] C0 C1 C2 C3 C4 C5
4.401e+02 2.412474e-23 2.135988e-15 1.937150e-09 1.785467e-04 9.998215e-01 2.398583e-20
8.862e+02 3.384489e-23 2.810095e-15 2.338853e-09 2.023260e-04 9.997977e-01 1.093127e-20
9.061e+02 7.392493e-23 5.294139e-15 3.633492e-09 2.713253e-04 9.997287e-01 1.771604e-21
9.444e+02 3.724868e-23 3.037020e-15 2.467646e-09 2.096662e-04 9.997903e-01 8.748573e-21
9.991e+02 3.706964e-23 3.025184e-15 2.460997e-09 2.092903e-04 9.997907e-01 8.847128e-21
1.061e+03 5.684351e-23 4.278098e-15 3.130267e-09 2.456460e-04 9.997544e-01 3.271562e-21
1.126e+03 2.692874e-23 2.334674e-15 2.058839e-09 1.858701e-04 9.998141e-01 1.866998e-20
1.194e+03 2.723348e-23 2.354658e-15 2.070617e-09 1.864245e-04 9.998136e-01 1.856398e-20
1.267e+03 1.219634e-23 1.226823e-15 1.328558e-09 1.388573e-04 9.998611e-01 1.253963e-19
1.345e+03 2.608617e-24 3.509695e-16 5.784498e-10 8.109649e-05 9.999189e-01 5.011874e-18
1.427e+03 4.486739e-25 8.422096e-17 2.303830e-10 4.673845e-05 9.999533e-01 3.381747e-16
1.514e+03 2.169454e-25 4.685035e-17 1.587523e-10 3.817677e-05 9.999618e-01 1.767532e-15
1.607e+03 5.127021e-26 1.473747e-17 7.651066e-11 2.659662e-05 9.999734e-01 3.627310e-14
1.705e+03 1.561517e-26 5.677415e-18 4.218890e-11 2.049906e-05 9.999795e-01 4.536623e-13
1.809e+03 4.963521e-27 2.261849e-18 2.387508e-11 1.647855e-05 9.999835e-01 5.358148e-12
1.919e+03 1.588231e-27 9.082838e-19 1.360028e-11 1.359080e-05 9.999864e-01 5.718567e-11
2.037e+03 4.266576e-28 3.173544e-19 7.129134e-12 1.117750e-05 9.999888e-01 8.561894e-10
2.161e+03 1.262062e-28 1.202742e-19 3.924395e-12 9.432411e-06 9.999906e-01 9.069403e-09
2.293e+03 3.137196e-29 3.995662e-20 1.984425e-12 7.761688e-06 9.999921e-01 1.055714e-07
2.433e+03 8.482476e-30 1.422218e-20 1.046358e-12 6.488200e-06 9.999925e-01 9.736913e-07
2.582e+03 3.082680e-30 6.394778e-21 6.380440e-13 5.675952e-06 9.999889e-01 5.420949e-06
2.739e+03 1.597906e-30 3.810195e-21 4.627659e-13 5.196776e-06 9.999789e-01 1.588427e-05
2.907e+03 1.042808e-30 2.735056e-21 3.751275e-13 4.838645e-06 9.999683e-01 2.683175e-05
3.084e+03 8.648803e-31 2.394048e-21 3.408960e-13 4.516799e-06 9.999738e-01 2.166465e-05
3.273e+03 8.369031e-31 2.383745e-21 3.333174e-13 4.209348e-06 9.999854e-01 1.039829e-05
3.472e+03 1.064146e-30 2.958671e-21 3.719846e-13 4.013845e-06 9.999933e-01 2.645416e-06
3.685e+03 1.530200e-30 4.072363e-21 4.403522e-13 3.837050e-06 9.999957e-01 4.353101e-07
3.910e+03 1.832591e-30 4.887989e-21 4.761341e-13 3.527446e-06 9.999964e-01 7.450103e-08
4.148e+03 2.085421e-30 5.532544e-21 5.046864e-13 3.398233e-06 9.999966e-01 2.711982e-08
4.402e+03 2.394829e-30 6.159093e-21 5.403950e-13 3.486727e-06 9.999965e-01 2.305091e-08
4.671e+03 1.963283e-30 5.282627e-21 4.897925e-13 3.355476e-06 9.999966e-01 2.850812e-08
4.956e+03 1.010254e-30 3.194013e-21 3.517407e-13 2.877071e-06 9.999971e-01 4.011580e-08
5.259e+03 5.374287e-31 1.988793e-21 2.565702e-13 2.459484e-06 9.999975e-01 4.762408e-08
5.580e+03 4.174689e-31 1.657703e-21 2.257461e-13 2.266349e-06 9.999977e-01 3.885577e-08
5.921e+03 3.691648e-31 1.530483e-21 2.116917e-13 2.131002e-06 9.999978e-01 2.557249e-08
6.282e+03 3.607392e-31 1.531370e-21 2.084494e-13 2.028991e-06 9.999980e-01 1.344009e-08
6.666e+03 4.563236e-31 1.874192e-21 2.332158e-13 2.027884e-06 9.999980e-01 4.988447e-09
7.074e+03 6.649930e-31 2.572092e-21 2.797673e-13 2.071649e-06 9.999979e-01 1.321022e-09
7.506e+03 9.281649e-31 3.444755e-21 3.283586e-13 2.079665e-06 9.999979e-01 2.659172e-10
7.964e+03 1.552818e-30 5.328332e-21 4.222354e-13 2.187241e-06 9.999978e-01 3.824533e-11
8.451e+03 4.054830e-30 1.168556e-20 6.797559e-13 2.588817e-06 9.999974e-01 2.864723e-12
8.967e+03 1.563296e-29 3.520843e-20 1.339892e-12 3.494872e-06 9.999965e-01 7.943785e-14
9.514e+03 1.081233e-28 1.710644e-19 3.631322e-12 6.068580e-06 9.999939e-01 4.820678e-16
1.010e+04 2.012634e-27 1.853967e-18 1.760395e-11 1.687664e-05 9.999831e-01 3.058890e-19
1.071e+04 1.452910e-25 6.171382e-17 2.251472e-10 9.452634e-05 9.999055e-01 4.988437e-24
1.137e+04 5.268406e-23 8.195361e-15 1.301519e-08 1.214432e-03 9.987856e-01 6.161344e-31
1.206e+04 9.295045e-20 4.817371e-12 3.807440e-06 3.437415e-02 9.656220e-01 3.981707e-40
1.279e+04 2.216639e-16 4.650461e-09 1.309572e-03 6.619852e-01 3.367052e-01 2.157162e-51
1.353e+04 1.091567e-13 1.267550e-06 6.445453e-02 9.321052e-01 3.439009e-03 1.394242e-66
1.419e+04 1.607801e-11 1.309177e-04 8.084166e-01 1.914502e-01 2.277573e-06 1.999519e-85
1.476e+04 5.223253e-10 2.105343e-03 9.961352e-01 1.759476e-03 2.495789e-11 2.181361e-108
1.524e+04 2.083174e-08 3.112164e-02 9.688695e-01 8.834435e-06 9.534260e-17 6.409206e-133
1.565e+04 1.291185e-06 4.268426e-01 5.731561e-01 1.546989e-08 6.995627e-23 5.964421e-159
1.596e+04 1.341117e-05 9.324270e-01 6.755960e-02 9.537989e-12 4.221247e-29 1.966468e-182
1.619e+04 5.010809e-05 9.942170e-01 5.732904e-03 6.924675e-15 5.350164e-35 1.196412e-204
1.635e+04 1.382652e-04 9.991773e-01 6.843871e-04 1.366371e-17 4.302957e-40 4.244525e-224
1.648e+04 6.024170e-04 9.993720e-01 2.557180e-05 7.686238e-22 3.750182e-48 1.998423e-255
1.659e+04 2.174710e-03 9.978240e-01 1.283684e-06 9.419558e-26 1.321584e-55 9.811248e-285
1.669e+04 4.845092e-03 9.951547e-01 1.826003e-07 2.503554e-28 1.560623e-60 2.563921e-304
1.679e+04 1.147085e-02 9.885291e-01 2.080721e-08 3.258510e-31 4.546366e-66 0.000000e+00
1.689e+04 2.070958e-02 9.792904e-01 4.117085e-09 2.130393e-33 2.755245e-70 0.000000e+00
1.700e+04 3.639577e-02 9.636042e-01 8.164481e-10 1.379126e-35 1.609395e-74 0.000000e+00
1.715e+04 6.949225e-02 9.305078e-01 1.252436e-10 4.265131e-38 2.334626e-79 0.000000e+00
1.742e+04 2.103652e-01 7.896348e-01 4.485962e-12 2.200844e-42 1.597012e-87 0.000000e+00
1.789e+04 7.672748e-01 2.327252e-01 3.821204e-15 1.415133e-50 1.160961e-102 0.000000e+00
1.853e+04 9.638534e-01 3.614657e-02 4.617954e-18 9.487713e-58 1.314681e-115 0.000000e+00
1.926e+04 9.992981e-01 7.018817e-04 1.141464e-23 3.955153e-71 1.685380e-139 0.000000e+00
2.003e+04 9.994663e-01 5.337187e-04 3.128182e-24 1.026931e-72 1.613519e-142 0.000000e+00
2.084e+04 9.999461e-01 5.393810e-05 1.168457e-27 3.799217e-81 9.017523e-158 0.000000e+00
2.165e+04 9.999743e-01 2.568626e-05 7.378497e-29 3.223655e-84 2.040558e-163 0.000000e+00
2.245e+04 9.999998e-01 1.835476e-07 2.239618e-36 6.925173e-103 2.571575e-197 0.000000e+00
2.325e+04 9.999972e-01 2.801851e-06 2.267669e-32 3.998802e-93 1.001161e-179 0.000000e+00
2.405e+04 9.999998e-01 2.055485e-07 2.048745e-36 2.940438e-103 3.399787e-198 0.000000e+00
2.487e+04 9.999999e-01 9.360110e-08 9.854702e-38 1.089939e-106 1.528217e-204 0.000000e+00
2.570e+04 1.000000e+00 6.565369e-09 4.765438e-42 9.187740e-118 6.463849e-225 0.000000e+00
2.659e+04 1.000000e+00 5.893123e-10 4.533368e-46 3.250582e-128 3.085812e-244 0.000000e+00
2.764e+04 1.000000e+00 1.300949e-08 2.456750e-41 2.007393e-116 8.448177e-223 0.000000e+00
2.899e+04 9.999999e-01 5.572187e-08 2.075761e-39 5.164789e-112 4.574306e-215 0.000000e+00
3.065e+04 1.000000e+00 1.504261e-10 2.335930e-49 5.781931e-138 4.137405e-263 0.000000e+00
3.252e+04 1.000000e+00 9.342208e-10 3.787479e-47 3.209322e-133 4.841725e-255 0.000000e+00
3.446e+04 1.000000e+00 7.221162e-14 6.909440e-62 2.906073e-170 1.235164e-322 0.000000e+00
3.637e+04 1.000000e+00 1.114142e-08 1.737021e-44 4.614296e-128 9.607518e-247 0.000000e+00
3.815e+04 1.000000e+00 5.278334e-13 1.330644e-59 1.467911e-165 8.253634e-315 0.000000e+00
3.975e+04 1.000000e+00 2.203410e-10 6.597633e-51 1.341610e-144 3.281853e-277 0.000000e+00
4.117e+04 1.000000e+00 2.267606e-12 7.372088e-58 7.521837e-162 1.573069e-308 0.000000e+00
4.247e+04 1.000000e+00 2.423841e-14 2.021230e-64 1.066026e-177 0.000000e+00 0.000000e+00
4.369e+04 1.000000e+00 2.513394e-08 3.420902e-44 1.447221e-128 1.442761e-248 0.000000e+00
4.488e+04 1.000000e+00 5.698051e-13 2.035302e-60 8.355130e-169 1.338918e-321 0.000000e+00
4.608e+04 1.000000e+00 1.062193e-12 1.010529e-59 2.094441e-167 2.658172e-319 0.000000e+00
4.729e+04 1.000000e+00 1.811485e-13 2.104731e-62 4.723516e-174 0.000000e+00 0.000000e+00
4.852e+04 1.000000e+00 2.609705e-21 2.680975e-89 4.263714e-240 0.000000e+00 0.000000e+00
4.975e+04 1.000000e+00 4.330578e-10 3.554817e-51 5.804744e-147 9.418592e-283 0.000000e+00
5.101e+04 1.000000e+00 8.609911e-20 3.834620e-84 1.658063e-227 0.000000e+00 0.000000e+00
5.229e+04 1.000000e+00 4.297286e-26 8.092666e-107 1.310017e-284 0.000000e+00 0.000000e+00
5.360e+04 1.000000e+00 4.161953e-21 4.325763e-89 3.078748e-240 0.000000e+00 0.000000e+00
5.492e+04 1.000000e+00 9.579917e-20 2.270495e-84 1.392789e-228 0.000000e+00 0.000000e+00
5.627e+04 1.000000e+00 1.928265e-21 1.548319e-90 3.433472e-244 0.000000e+00 0.000000e+00
5.762e+04 1.000000e+00 5.565396e-15 1.130620e-68 6.779222e-191 0.000000e+00 0.000000e+00
5.899e+04 1.000000e+00 8.670273e-09 8.529541e-48 4.124408e-140 1.909320e-271 0.000000e+00
6.034e+04 9.999999e-01 5.031980e-08 2.022210e-45 1.319415e-134 9.748019e-262 0.000000e+00
6.168e+04 1.000000e+00 7.148828e-10 8.820138e-52 2.952040e-150 4.725548e-290 0.000000e+00
6.297e+04 1.000000e+00 8.401272e-16 6.134377e-72 1.628473e-199 0.000000e+00 0.000000e+00
6.422e+04 1.000000e+00 5.606223e-11 6.435804e-56 7.085580e-161 1.360829e-309 0.000000e+00
6.539e+04 1.000000e+00 2.948980e-17 6.911430e-77 1.305126e-211 0.000000e+00 0.000000e+00
6.646e+04 1.000000e+00 1.084823e-14 8.915359e-69 1.291054e-192 0.000000e+00 0.000000e+00
6.742e+04 1.000000e+00 3.830548e-15 2.493008e-70 1.961416e-196 0.000000e+00 0.000000e+00
6.826e+04 1.000000e+00 7.392188e-16 1.062831e-72 3.796699e-202 0.000000e+00 0.000000e+00
6.896e+04 1.000000e+00 1.062016e-13 8.073216e-66 6.056209e-186 0.000000e+00 0.000000e+00
6.948e+04 1.000000e+00 6.674824e-27 2.491693e-111 5.194552e-298 0.000000e+00 0.000000e+00
6.976e+04 1.000000e+00 1.483256e-17 2.647882e-78 1.292571e-215 0.000000e+00 0.000000e+00
6.989e+04 1.000000e+00 1.799140e-13 3.767356e-65 1.860613e-184 0.000000e+00 0.000000e+00
6.995e+04 1.000000e+00 3.530475e-34 2.455446e-134 0.000000e+00 0.000000e+00 0.000000e+00
6.998e+04 1.000000e+00 3.530669e-34 2.455716e-134 0.000000e+00 0.000000e+00 0.000000e+00
7.000e+04 1.000000e+00 3.530760e-34 2.455843e-134 0.000000e+00 0.000000e+00 0.000000e+00
#TIME: 1.428962
#NVEL: 114
#vel_mid[km/s] C0 C1 C2 C3 C4 C5
4.401e+02 4.013314e-23 3.459607e-15 2.783127e-09 2.498828e-04 9.997501e-01 6.788933e-22
8.862e+02 5.669588e-22 2.979115e-14 1.349469e-08 7.086376e-04 9.992913e-01 1.313377e-24
9.061e+02 2.834297e-22 1.694082e-14 8.834748e-09 5.372324e-04 9.994628e-01 6.802068e-24
9.444e+02 1.459440e-22 9.873504e-15 5.930177e-09 4.131098e-04 9.995869e-01 3.265174e-23
9.991e+02 7.942921e-23 6.022266e-15 4.139290e-09 3.254840e-04 9.996745e-01 1.368138e-22
1.061e+03 1.141214e-22 8.084190e-15 5.124384e-09 3.750289e-04 9.996250e-01 5.833220e-23
1.126e+03 4.961329e-23 4.108895e-15 3.145536e-09 2.710782e-04 9.997289e-01 4.149290e-22
1.194e+03 3.988415e-23 3.439625e-15 2.770611e-09 2.488828e-04 9.997511e-01 7.064191e-22
1.267e+03 1.547732e-23 1.593658e-15 1.613177e-09 1.731639e-04 9.998268e-01 6.782923e-21
1.345e+03 4.909358e-24 6.259599e-16 8.493166e-10 1.125614e-04 9.998874e-01 1.129444e-19
1.427e+03 1.028518e-24 1.756803e-16 3.643415e-10 6.479983e-05 9.999352e-01 5.128187e-18
1.514e+03 2.651548e-25 5.875318e-17 1.789152e-10 4.210908e-05 9.999579e-01 1.143552e-16
1.607e+03 8.509386e-26 2.361789e-17 9.975466e-11 3.041832e-05 9.999696e-01 1.222923e-15
1.705e+03 2.427037e-26 8.617617e-18 5.273759e-11 2.195001e-05 9.999780e-01 1.836231e-14
1.809e+03 7.683458e-27 3.417305e-18 2.958556e-11 1.685568e-05 9.999831e-01 2.271794e-13
1.919e+03 1.934932e-27 1.130557e-18 1.488976e-11 1.279802e-05 9.999872e-01 4.238043e-12
2.037e+03 5.018712e-28 3.835345e-19 7.643068e-12 1.015505e-05 9.999898e-01 7.122588e-11
2.161e+03 1.576727e-28 1.523655e-19 4.323247e-12 8.473069e-06 9.999915e-01 6.894031e-10
2.293e+03 3.670596e-29 4.796517e-20 2.113087e-12 6.807785e-06 9.999932e-01 9.602398e-09
2.433e+03 9.354070e-30 1.626364e-20 1.081182e-12 5.600332e-06 9.999943e-01 1.040675e-07
2.582e+03 3.522086e-30 7.515639e-21 6.703081e-13 4.896354e-06 9.999945e-01 5.565639e-07
2.739e+03 1.685656e-30 4.199076e-21 4.674988e-13 4.435356e-06 9.999936e-01 1.955504e-06
2.907e+03 1.106076e-30 3.026493e-21 3.799225e-13 4.129379e-06 9.999926e-01 3.298517e-06
3.084e+03 8.936191e-31 2.594745e-21 3.409048e-13 3.845379e-06 9.999934e-01 2.790361e-06
3.273e+03 8.753176e-31 2.610083e-21 3.353877e-13 3.593293e-06 9.999951e-01 1.285750e-06
3.472e+03 1.093211e-30 3.196101e-21 3.712329e-13 3.431102e-06 9.999962e-01 3.300669e-07
3.685e+03 1.620496e-30 4.511939e-21 4.464222e-13 3.313205e-06 9.999966e-01 4.933186e-08
3.910e+03 2.047685e-30 5.658895e-21 4.961270e-13 3.096287e-06 9.999969e-01 7.307780e-09
4.148e+03 2.495054e-30 6.769586e-21 5.442703e-13 3.032539e-06 9.999970e-01 2.261755e-09
4.402e+03 2.967897e-30 7.752467e-21 5.930046e-13 3.130181e-06 9.999969e-01 1.780282e-09
4.671e+03 2.497771e-30 6.789886e-21 5.443428e-13 3.019063e-06 9.999970e-01 2.089696e-09
4.956e+03 1.298092e-30 4.137627e-21 3.927479e-13 2.588225e-06 9.999974e-01 2.889808e-09
5.259e+03 6.817954e-31 2.550114e-21 2.846917e-13 2.208425e-06 9.999978e-01 3.525250e-09
5.580e+03 5.298593e-31 2.126729e-21 2.506164e-13 2.039844e-06 9.999980e-01 2.858156e-09
5.921e+03 4.656961e-31 1.954461e-21 2.344252e-13 1.924225e-06 9.999981e-01 1.888856e-09
6.282e+03 4.652656e-31 1.991451e-21 2.335405e-13 1.849885e-06 9.999981e-01 9.352996e-10
6.666e+03 5.968946e-31 2.466368e-21 2.634316e-13 1.872201e-06 9.999981e-01 3.309634e-10
7.074e+03 8.971494e-31 3.472404e-21 3.214846e-13 1.953088e-06 9.999980e-01 8.016126e-11
7.506e+03 1.308575e-30 4.822441e-21 3.867477e-13 2.022282e-06 9.999980e-01 1.427122e-11
7.964e+03 2.331297e-30 7.854810e-21 5.153511e-13 2.224917e-06 9.999978e-01 1.732785e-12
8.451e+03 6.529022e-30 1.825174e-20 8.657056e-13 2.809645e-06 9.999972e-01 1.068077e-13
8.967e+03 2.761315e-29 5.937825e-20 1.814615e-12 4.183250e-06 9.999958e-01 2.282690e-15
9.514e+03 2.212910e-28 3.260186e-19 5.481657e-12 8.386153e-06 9.999916e-01 9.223143e-18
1.010e+04 4.979371e-27 4.143628e-18 3.174738e-11 2.747690e-05 9.999725e-01 3.426964e-21
1.071e+04 4.612153e-25 1.710500e-16 5.517428e-10 1.808715e-04 9.998191e-01 2.723816e-26
1.137e+04 2.342524e-22 3.098812e-14 4.801707e-08 2.759148e-03 9.972408e-01 1.262681e-33
1.206e+04 6.485573e-19 2.915641e-11 2.106449e-05 9.366874e-02 9.063102e-01 1.797987e-43
1.279e+04 1.169654e-15 2.331144e-08 4.694222e-03 8.879296e-01 1.073761e-01 3.616590e-56
1.353e+04 5.801358e-13 7.001579e-06 2.004368e-01 7.991000e-01 4.562448e-04 6.195239e-73
1.419e+04 3.646891e-11 2.951607e-04 9.457712e-01 5.393354e-02 8.359492e-08 9.061496e-93
1.476e+04 8.702559e-10 3.469723e-03 9.959905e-01 5.397450e-04 1.395814e-12 1.051127e-114
1.524e+04 3.550299e-08 5.042468e-02 9.495727e-01 2.547980e-06 4.761118e-18 1.893148e-139
1.565e+04 1.676588e-06 5.292838e-01 4.707145e-01 4.520274e-09 4.646178e-24 1.413522e-164
1.596e+04 1.322957e-05 9.466483e-01 5.333848e-02 3.597761e-12 5.371889e-30 9.135597e-187
1.619e+04 4.234631e-05 9.939727e-01 5.984967e-03 6.063521e-15 3.362765e-35 2.523157e-206
1.635e+04 1.104660e-04 9.990837e-01 8.057947e-04 1.701091e-17 5.248510e-40 1.129516e-224
1.648e+04 3.906528e-04 9.995616e-01 4.773149e-05 3.752994e-21 6.082640e-47 1.194645e-251
1.659e+04 1.166305e-03 9.988300e-01 3.649649e-06 1.603008e-24 2.280120e-53 5.588583e-277
1.669e+04 2.554821e-03 9.974446e-01 5.595424e-07 5.458991e-27 4.398776e-58 1.212410e-295
1.679e+04 6.476542e-03 9.935234e-01 5.974468e-08 6.202998e-30 1.040011e-63 6.242999e-318
1.689e+04 1.184465e-02 9.881553e-01 1.233877e-08 4.794057e-32 8.964212e-68 0.000000e+00
1.700e+04 2.009957e-02 9.799004e-01 2.808822e-09 4.744341e-34 1.190387e-71 0.000000e+00
1.715e+04 3.366123e-02 9.663388e-01 6.182105e-10 4.136890e-36 1.212620e-75 0.000000e+00
1.742e+04 6.650889e-02 9.334911e-01 7.891879e-11 6.772686e-39 4.900962e-81 0.000000e+00
1.789e+04 2.756262e-01 7.243738e-01 9.038249e-13 1.229574e-44 5.735454e-92 0.000000e+00
1.853e+04 6.927663e-01 3.072337e-01 5.871362e-15 1.683533e-50 8.018337e-103 0.000000e+00
1.926e+04 9.860422e-01 1.395777e-02 1.105446e-19 5.566202e-62 1.929717e-123 0.000000e+00
2.003e+04 9.938127e-01 6.187335e-03 5.509111e-21 2.717381e-65 1.646395e-129 0.000000e+00
2.084e+04 9.997836e-01 2.163547e-04 8.436122e-26 7.255805e-77 3.040859e-150 0.000000e+00
2.165e+04 9.997842e-01 2.157598e-04 6.216634e-26 2.310032e-77 2.862899e-151 0.000000e+00
2.245e+04 9.999974e-01 2.604527e-06 1.778258e-32 2.223162e-93 3.490097e-180 0.000000e+00
2.325e+04 9.999941e-01 5.937991e-06 2.141216e-31 6.366512e-91 6.880841e-176 0.000000e+00
2.405e+04 9.999980e-01 2.025260e-06 4.312722e-33 3.273696e-95 9.822318e-184 0.000000e+00
2.487e+04 9.999997e-01 2.923912e-07 4.292438e-36 9.657765e-103 1.829340e-197 0.000000e+00
2.570e+04 9.999997e-01 3.470117e-07 5.901611e-36 1.473093e-102 3.002311e-197 0.000000e+00
2.659e+04 1.000000e+00 6.326692e-11 8.953849e-50 8.076444e-138 5.605674e-262 0.000000e+00
2.764e+04 1.000000e+00 2.665945e-09 5.652796e-44 2.848558e-123 1.872106e-235 0.000000e+00
2.899e+04 1.000000e+00 1.012637e-10 1.425489e-49 5.452313e-138 8.787245e-263 0.000000e+00
3.065e+04 1.000000e+00 1.081617e-12 2.598938e-57 2.663414e-158 1.797105e-300 0.000000e+00
3.252e+04 1.000000e+00 1.856387e-13 2.237799e-60 2.047261e-166 1.408448e-315 0.000000e+00
3.446e+04 1.000000e+00 6.769345e-13 7.305949e-59 2.993600e-163 2.876076e-310 0.000000e+00
3.637e+04 1.000000e+00 3.429876e-12 7.475498e-57 7.373622e-159 9.818702e-303 0.000000e+00
3.815e+04 1.000000e+00 1.360654e-13 1.236912e-61 1.448578e-170 4.940656e-324 0.000000e+00
3.975e+04 1.000000e+00 2.156965e-16 5.074163e-71 2.505752e-193 0.000000e+00 0.000000e+00
4.117e+04 1.000000e+00 2.047854e-14 1.340390e-64 4.862888e-178 0.000000e+00 0.000000e+00
4.247e+04 1.000000e+00 2.159088e-17 9.076276e-75 5.888088e-203 0.000000e+00 0.000000e+00
4.369e+04 1.000000e+00 6.732281e-09 2.804390e-46 7.440143e-134 2.985025e-258 0.000000e+00
