#NTIMES: 265
#NSTAGES: 5
#TIMES[d]: 1.0736 1.18096 1.299056 1.428962 1.571858 1.729044 1.901948 2.092143 2.301357 2.531493 2.784642 3.063106 3.369417 3.706359 4.076994 4.484694 4.933163 5.426479 5.969127 6.56604 7.222644 7.944908 8.739399 9.613339 10.574673 11.574673 12.574673 13.574673 14.574673 15.574673 16.574673 17.574673 18.574673 19.574673 20.574673 21.574673 22.574673 23.574673 24.574673 25.574673 26.574673 27.574673 28.574673 29.574673 30.574673 31.574673 32.574673 33.574673 34.574673 35.574673 36.574673 37.574673 38.574673 39.574673 40.574673 41.574673 42.574673 43.574673 44.574673 45.574673 46.574673 47.574673 48.57467 49.57467 50.57467 51.57467 52.57467 53.57467 54.57467 55.57467 56.57467 57.57467 58.57467 59.57467 60.57467 61.57467 62.57467 63.57467 64.57467 65.57467 66.57467 67.57467 68.57467 69.57467 70.57467 71.57467 72.57467 73.57467 74.57467 75.57467 76.57467 77.57467 78.57467 79.57467 80.57467 81.57467 82.57467 83.57467 84.57467 85.57467 86.57467 87.57467 88.57467 89.57467 90.57467 91.57467 92.57467 93.57467 94.57467 95.57467 96.57467 97.574676 98.574676 99.574676 100.574676 101.574676 102.574676 103.574676 104.574676 105.574676 106.574676 107.574676 108.574676 109.574676 110.574676 111.574676 112.574676 113.574676 114.574676 115.574676 116.574676 117.574676 118.574676 119.574676 120.574676 121.574676 122.574676 123.574676 124.574676 125.574676 126.574676 127.574676 128.574676 129.574676 130.574676 131.574676 132.574676 133.574676 134.574676 135.574676 136.574676 137.574676 138.574676 139.574676 140.574676 141.574676 142.574676 143.574676 144.574676 145.574676 146.574676 147.574676 148.574676 149.574676 150.574676 151.574676 152.574676 153.574676 154.574676 155.574676 156.574676 157.574676 158.574676 159.574676 160.574676 161.574676 162.574676 163.574676 164.574676 165.574676 166.574676 167.574676 168.574676 169.574676 170.574676 171.574676 172.574676 173.574676 174.574676 175.574676 176.574676 177.574676 178.574676 179.574676 180.574676 181.574676 182.574676 183.574676 184.574676 185.574676 186.574676 187.574676 188.574676 189.574676 190.574676 191.574676 192.574676 193.574676 194.574676 195.574676 196.574676 197.574676 198.574676 199.574676 200.574676 201.574676 202.574676 203.574676 204.574676 205.574676 206.574676 207.574676 208.574676 209.574676 210.574676 211.574676 212.574676 213.574676 214.574676 215.574676 216.574676 217.574676 218.574676 219.574676 220.574676 221.574676 222.574676 223.574676 224.574676 225.574676 226.574676 227.574676 228.574676 229.574676 230.574676 231.574676 232.574676 233.574676 234.574676 235.574676 236.574676 237.574676 238.574676 239.574676 240.574676 241.574676 242.574676 243.574676 244.574676 245.574676 246.574676 247.574676 248.574676 249.574676 250.574676
#
#TIME: 1.073600
#NVEL: 114
#vel_mid[km/s] Ni0 Ni1 Ni2 Ni3 Ni4
1.194e+03 4.769709e-25 3.707777e-17 5.784066e-10 1.071641e-03 9.989284e-01
1.267e+03 2.433424e-25 2.104575e-17 3.757917e-10 8.330529e-04 9.991669e-01
1.345e+03 6.694265e-26 7.106796e-18 1.651352e-10 5.180218e-04 9.994820e-01
1.427e+03 1.534693e-26 2.062617e-18 6.523640e-11 3.061425e-04 9.996939e-01
1.514e+03 8.301334e-27 1.236129e-18 4.463536e-11 2.481522e-04 9.997518e-01
1.607e+03 2.402712e-27 4.450736e-19 2.115702e-11 1.656878e-04 9.998343e-01
1.705e+03 8.672374e-28 1.920801e-19 1.147506e-11 1.196837e-04 9.998803e-01
1.809e+03 3.255369e-28 8.555719e-20 6.381515e-12 8.809975e-05 9.999119e-01
1.919e+03 1.220822e-28 3.823157e-20 3.573457e-12 6.548848e-05 9.999345e-01
2.037e+03 3.931089e-29 1.509778e-20 1.837109e-12 4.693128e-05 9.999531e-01
2.161e+03 1.360078e-29 6.363204e-21 9.949652e-13 3.473747e-05 9.999653e-01
2.293e+03 3.969796e-30 2.357907e-21 4.952249e-13 2.480091e-05 9.999752e-01
2.433e+03 1.240202e-30 9.262044e-22 2.576773e-13 1.817628e-05 9.999818e-01
2.582e+03 5.039450e-31 4.494954e-22 1.556283e-13 1.434775e-05 9.999857e-01
2.739e+03 2.800133e-31 2.808790e-22 1.122424e-13 1.232130e-05 9.999877e-01
2.907e+03 1.886552e-31 2.060765e-22 9.076013e-14 1.114044e-05 9.999889e-01
3.084e+03 1.533851e-31 1.779389e-22 8.260573e-14 1.059168e-05 9.999894e-01
3.273e+03 1.402527e-31 1.704290e-22 8.113569e-14 1.039969e-05 9.999896e-01
3.472e+03 1.613941e-31 1.975675e-22 9.131196e-14 1.087221e-05 9.999891e-01
3.685e+03 2.036496e-31 2.487238e-22 1.093727e-13 1.171363e-05 9.999883e-01
3.910e+03 2.139174e-31 2.730328e-22 1.197567e-13 1.211408e-05 9.999879e-01
4.148e+03 2.259375e-31 2.937651e-22 1.278881e-13 1.245784e-05 9.999875e-01
4.402e+03 2.569405e-31 3.248742e-22 1.370723e-13 1.289045e-05 9.999871e-01
4.671e+03 2.132705e-31 2.810014e-22 1.240806e-13 1.227284e-05 9.999877e-01
4.956e+03 1.112214e-31 1.714516e-22 8.898735e-14 1.040156e-05 9.999896e-01
5.259e+03 5.922910e-32 1.068328e-22 6.490324e-14 8.883728e-06 9.999911e-01
5.580e+03 4.508290e-32 8.782682e-23 5.722328e-14 8.331746e-06 9.999917e-01
5.921e+03 3.852492e-32 7.922412e-23 5.384841e-14 8.068052e-06 9.999919e-01
6.282e+03 3.582860e-32 7.665447e-23 5.329535e-14 8.009956e-06 9.999920e-01
6.666e+03 4.221319e-32 8.940582e-23 6.007391e-14 8.487476e-06 9.999915e-01
7.074e+03 5.599265e-32 1.151345e-22 7.279239e-14 9.335667e-06 9.999907e-01
7.506e+03 6.960639e-32 1.426072e-22 8.651092e-14 1.019660e-05 9.999898e-01
7.964e+03 1.014461e-31 2.010265e-22 1.129134e-13 1.172212e-05 9.999883e-01
8.451e+03 2.214545e-31 3.909477e-22 1.852220e-13 1.523155e-05 9.999848e-01
8.967e+03 6.666763e-31 9.985180e-22 3.736459e-13 2.231559e-05 9.999777e-01
9.514e+03 3.243072e-30 3.840524e-21 1.034517e-12 3.959716e-05 9.999604e-01
1.010e+04 3.643409e-29 2.984201e-20 4.939177e-12 9.817024e-05 9.999018e-01
1.071e+04 1.232457e-27 6.049335e-19 5.192729e-11 4.051038e-04 9.995949e-01
1.137e+04 1.485758e-25 3.884370e-17 1.516364e-09 3.266245e-03 9.967338e-01
1.206e+04 5.927837e-23 7.884561e-15 1.301794e-07 5.126441e-02 9.487355e-01
1.279e+04 2.911263e-20 1.985005e-12 1.256246e-05 6.081832e-01 3.918042e-01
1.353e+04 4.147495e-18 1.483718e-10 2.865272e-04 9.894103e-01 1.030318e-02
1.419e+04 5.105011e-16 1.166512e-08 6.038448e-03 9.938740e-01 8.758252e-05
1.476e+04 1.568650e-13 2.036992e-06 1.907701e-01 8.092276e-01 2.572562e-07
1.524e+04 9.142117e-12 6.435534e-05 9.222419e-01 7.769371e-02 6.034055e-11
1.565e+04 2.765271e-10 7.048501e-04 9.982654e-01 1.029717e-03 1.103253e-15
1.596e+04 7.838509e-09 6.481070e-03 9.935004e-01 1.854364e-05 5.377102e-20
1.619e+04 1.165493e-07 4.094840e-02 9.590510e-01 5.034121e-07 6.651105e-24
1.635e+04 9.428869e-07 1.689420e-01 8.310570e-01 2.071054e-08 2.585129e-27
1.648e+04 9.886836e-06 6.846869e-01 3.153032e-01 6.623302e-11 4.977900e-33
1.659e+04 3.102830e-05 9.482198e-01 5.174918e-02 1.349514e-13 1.037850e-38
1.669e+04 5.316452e-05 9.863352e-01 1.361168e-02 1.980918e-15 1.582257e-42
1.679e+04 9.122335e-05 9.968952e-01 3.013535e-03 1.735986e-17 8.113367e-47
1.689e+04 1.283202e-04 9.988749e-01 9.967423e-04 5.004220e-19 4.579561e-50
1.700e+04 1.765499e-04 9.994899e-01 3.335648e-04 1.458982e-20 2.564213e-53
1.715e+04 2.601159e-04 9.996459e-01 9.393409e-05 2.522231e-22 4.891200e-57
1.742e+04 5.751365e-04 9.994148e-01 1.006679e-05 2.409147e-25 2.504987e-63
1.789e+04 3.075718e-03 9.969241e-01 1.479958e-07 6.624402e-31 9.078817e-75
1.853e+04 1.231288e-02 9.876871e-01 4.373102e-09 1.565246e-35 2.781697e-84
1.926e+04 1.593501e-01 8.406499e-01 5.263191e-12 3.935922e-44 8.504835e-102
2.003e+04 1.711615e-01 8.288385e-01 2.676502e-12 3.900131e-45 5.385250e-104
2.084e+04 4.696281e-01 5.303719e-01 3.086775e-14 1.088787e-50 2.596552e-115
2.165e+04 5.734978e-01 4.265022e-01 6.062295e-15 9.884979e-53 1.611999e-119
2.245e+04 9.660232e-01 3.397681e-02 7.035819e-20 1.066702e-65 2.421483e-145
2.325e+04 8.296100e-01 1.703900e-01 3.897630e-17 8.789295e-59 8.371748e-132
2.405e+04 9.590591e-01 4.094093e-02 8.044067e-20 7.679906e-66 6.847495e-146
2.487e+04 9.725501e-01 2.744993e-02 1.139516e-20 3.443845e-68 1.091653e-150
2.570e+04 9.935903e-01 6.409742e-03 1.639349e-23 7.545971e-76 3.603294e-166
2.659e+04 9.981996e-01 1.800359e-03 3.985745e-26 4.995537e-83 8.434472e-181
2.764e+04 9.882174e-01 1.178260e-02 6.891975e-23 1.033201e-74 2.415457e-164
2.899e+04 9.665954e-01 3.340461e-02 1.870022e-21 1.949067e-71 3.116539e-158
3.065e+04 9.984115e-01 1.588455e-03 6.992782e-28 3.265435e-89 1.460639e-194
3.252e+04 9.932080e-01 6.791960e-03 3.960545e-26 1.578497e-85 5.178168e-188
3.446e+04 9.999752e-01 2.479349e-05 4.071942e-36 1.617833e-111 9.141335e-240
3.637e+04 9.430257e-01 5.697429e-02 7.346728e-24 2.957875e-81 5.660834e-181
3.815e+04 9.998696e-01 1.303918e-04 3.080136e-34 9.284216e-108 2.719706e-233
3.975e+04 9.929761e-01 7.023908e-03 4.610350e-28 1.166472e-92 4.304676e-204
4.117e+04 9.995777e-01 4.223456e-04 7.657275e-33 7.370343e-105 3.581201e-228
4.247e+04 9.999788e-01 2.124761e-05 1.704390e-37 2.904575e-116 2.955002e-250
4.369e+04 8.519130e-01 1.480870e-01 2.611016e-23 4.193785e-81 7.724807e-182
4.488e+04 9.997630e-01 2.370318e-04 2.069121e-34 1.655251e-109 6.132465e-238
4.608e+04 9.995969e-01 4.031167e-04 7.919503e-34 2.264867e-108 5.121240e-236
4.729e+04 9.998647e-01 1.353114e-04 1.127045e-35 4.473422e-113 2.696862e-245
4.852e+04 1.000000e+00 1.481389e-09 2.145273e-54 4.260447e-160 0.000000e+00
4.975e+04 9.774767e-01 2.252327e-02 1.027410e-27 1.403439e-93 1.461359e-207
5.101e+04 1.000000e+00 1.394632e-08 8.745477e-51 4.207287e-151 7.071068e-320
5.229e+04 1.000000e+00 2.708555e-12 4.110236e-66 4.134044e-191 0.000000e+00
5.360e+04 1.000000e+00 2.655747e-09 4.823994e-54 6.659655e-160 0.000000e+00
5.492e+04 1.000000e+00 1.875683e-08 8.867163e-51 1.235549e-151 1.991085e-321
5.627e+04 1.000000e+00 1.950151e-09 6.377263e-55 1.552585e-162 0.000000e+00
5.762e+04 9.999717e-01 2.832269e-05 1.403354e-39 2.051871e-124 6.214261e-269
5.899e+04 7.742810e-01 2.257190e-01 5.300524e-25 3.796990e-88 3.027703e-198
6.034e+04 4.936485e-01 5.063515e-01 1.932563e-23 2.828361e-84 8.574739e-191
6.168e+04 9.342792e-01 6.572077e-02 1.396942e-27 3.973070e-95 2.374840e-212
6.297e+04 9.999888e-01 1.116826e-05 1.161323e-41 2.797129e-130 5.131932e-281
6.422e+04 9.830771e-01 1.692295e-02 2.715177e-30 1.853329e-102 3.454632e-227
6.539e+04 9.999987e-01 1.309757e-06 4.010940e-45 6.455201e-139 6.920433e-298
6.646e+04 9.999173e-01 8.267891e-05 3.481594e-39 5.629459e-125 1.783510e-271
6.742e+04 9.999571e-01 4.286428e-05 2.895068e-40 1.080353e-127 8.392953e-277
6.826e+04 9.999856e-01 1.443626e-05 5.992977e-42 8.268638e-132 9.201543e-285
6.896e+04 9.995456e-01 4.544264e-04 6.130926e-37 5.845538e-120 3.169243e-262
6.948e+04 1.000000e+00 2.336715e-12 1.638555e-68 1.341989e-199 0.000000e+00
6.976e+04 9.999989e-01 1.070044e-06 6.085682e-46 1.572796e-141 1.595236e-303
6.989e+04 9.993207e-01 6.793174e-04 2.006898e-36 7.870712e-119 3.638560e-260
6.995e+04 1.000000e+00 1.852040e-17 2.395105e-85 3.918816e-239 0.000000e+00
6.998e+04 1.000000e+00 1.852141e-17 2.395368e-85 3.919462e-239 0.000000e+00
7.000e+04 1.000000e+00 1.852189e-17 2.395492e-85 3.919766e-239 0.000000e+00
#TIME: 1.428962
#NVEL: 114
#vel_mid[km/s] Ni0 Ni1 Ni2 Ni3 Ni4
4.401e+02 5.503474e-25 4.640546e-17 7.468182e-10 1.310088e-03 9.986899e-01
8.862e+02 5.074974e-24 3.022397e-16 3.177764e-09 3.104475e-03 9.968955e-01
9.061e+02 2.839038e-24 1.850014e-16 2.170132e-09 2.470582e-03 9.975294e-01
9.444e+02 1.627207e-24 1.156557e-16 1.508550e-09 1.988544e-03 9.980115e-01
9.991e+02 9.765439e-25 7.520499e-17 1.082359e-09 1.632194e-03 9.983678e-01
1.061e+03 1.323806e-24 9.718315e-17 1.318849e-09 1.835605e-03 9.981644e-01
1.126e+03 6.579247e-25 5.391792e-17 8.378393e-10 1.402166e-03 9.985978e-01
1.194e+03 5.485268e-25 4.622540e-17 7.439193e-10 1.306362e-03 9.986936e-01
1.267e+03 2.484084e-25 2.369898e-17 4.454483e-10 9.647701e-04 9.990352e-01
1.345e+03 9.551936e-26 1.056263e-17 2.398006e-10 6.701285e-04 9.993299e-01
1.427e+03 2.597811e-26 3.520382e-18 1.040149e-10 4.127180e-04 9.995873e-01
1.514e+03 8.267930e-27 1.353299e-18 5.088872e-11 2.754201e-04 9.997246e-01
1.607e+03 3.110236e-27 6.044676e-19 2.813665e-11 1.986152e-04 9.998014e-01
1.705e+03 1.064682e-27 2.490343e-19 1.466973e-11 1.392346e-04 9.998608e-01
1.809e+03 3.994012e-28 1.106065e-19 8.100941e-12 1.012511e-04 9.998987e-01
1.919e+03 1.224421e-28 4.174867e-20 3.995174e-12 6.986810e-05 9.999301e-01
2.037e+03 3.837702e-29 1.608729e-20 2.009368e-12 4.911448e-05 9.999509e-01
2.161e+03 1.402119e-29 7.076739e-21 1.118277e-12 3.659780e-05 9.999634e-01
2.293e+03 3.880540e-30 2.504822e-21 5.367891e-13 2.548927e-05 9.999745e-01
2.433e+03 1.155413e-30 9.440877e-22 2.704418e-13 1.828766e-05 9.999817e-01
2.582e+03 4.852576e-31 4.699955e-22 1.659567e-13 1.448345e-05 9.999855e-01
2.739e+03 2.520320e-31 2.776736e-22 1.149008e-13 1.217270e-05 9.999878e-01
2.907e+03 1.707257e-31 2.045380e-22 9.311921e-14 1.100578e-05 9.999890e-01
3.084e+03 1.356312e-31 1.733536e-22 8.367741e-14 1.040882e-05 9.999896e-01
3.273e+03 1.251818e-31 1.674337e-22 8.275632e-14 1.027252e-05 9.999897e-01
3.472e+03 1.415440e-31 1.915785e-22 9.244313e-14 1.073891e-05 9.999893e-01
3.685e+03 1.828784e-31 2.463070e-22 1.126605e-13 1.172193e-05 9.999883e-01
3.910e+03 2.006772e-31 2.807089e-22 1.270237e-13 1.236026e-05 9.999876e-01
4.148e+03 2.244559e-31 3.168901e-22 1.406137e-13 1.297943e-05 9.999870e-01
4.402e+03 2.630346e-31 3.592515e-22 1.534483e-13 1.355665e-05 9.999864e-01
4.671e+03 2.233541e-31 3.165509e-22 1.407224e-13 1.298352e-05 9.999870e-01
4.956e+03 1.175063e-31 1.945037e-22 1.014004e-13 1.102296e-05 9.999890e-01
5.259e+03 6.189572e-32 1.201110e-22 7.347989e-14 9.383851e-06 9.999906e-01
5.580e+03 4.711271e-32 9.877049e-23 6.482826e-14 8.811866e-06 9.999912e-01
5.921e+03 4.002241e-32 8.870561e-23 6.086106e-14 8.536272e-06 9.999915e-01
6.282e+03 3.789942e-32 8.717162e-23 6.098188e-14 8.546715e-06 9.999915e-01
6.666e+03 4.513474e-32 1.026740e-22 6.934290e-14 9.126798e-06 9.999909e-01
7.074e+03 6.136598e-32 1.351156e-22 8.554724e-14 1.017714e-05 9.999898e-01
7.506e+03 7.904646e-32 1.726141e-22 1.042887e-13 1.132708e-05 9.999887e-01
7.964e+03 1.212555e-31 2.543380e-22 1.411136e-13 1.336322e-05 9.999866e-01
8.451e+03 2.800888e-31 5.196718e-22 2.412941e-13 1.791709e-05 9.999821e-01
8.967e+03 9.084403e-31 1.417251e-21 5.150124e-13 2.741293e-05 9.999726e-01
9.514e+03 4.978472e-30 6.053765e-21 1.561646e-12 5.205633e-05 9.999479e-01
1.010e+04 6.514651e-29 5.391473e-20 8.436659e-12 1.414375e-04 9.998586e-01
1.071e+04 2.689090e-27 1.311905e-18 1.054987e-10 6.594416e-04 9.993406e-01
1.137e+04 4.233230e-25 1.084652e-16 3.927671e-09 6.204035e-03 9.937960e-01
1.206e+04 2.381276e-22 3.068649e-14 4.537777e-07 1.131705e-01 8.868290e-01
1.279e+04 1.000307e-19 6.532605e-12 3.388256e-05 8.337255e-01 1.662407e-01
1.353e+04 1.411085e-17 4.994951e-10 7.174068e-04 9.970236e-01 2.259004e-03
1.419e+04 1.980913e-15 4.566861e-08 1.646899e-02 9.835146e-01 1.633335e-05
1.476e+04 3.472656e-13 4.858000e-06 3.487196e-01 6.512755e-01 5.180317e-08
1.524e+04 1.165164e-11 8.867000e-05 9.648818e-01 3.502954e-02 6.510111e-12
1.565e+04 3.228488e-10 8.828999e-04 9.986073e-01 5.097966e-04 1.630288e-16
1.596e+04 7.761534e-09 7.216019e-03 9.927725e-01 1.147739e-05 1.385837e-20
1.619e+04 8.558005e-08 3.695155e-02 9.630479e-01 4.766759e-07 4.964732e-24
1.635e+04 6.280079e-07 1.433806e-01 8.566188e-01 2.391180e-08 3.060944e-27
1.648e+04 5.546305e-06 5.616001e-01 4.383944e-01 2.009417e-10 4.351712e-32
1.659e+04 1.744643e-05 8.884326e-01 1.115499e-01 1.165949e-12 6.653328e-37
1.669e+04 3.112445e-05 9.677752e-01 3.219370e-02 2.115393e-14 1.535108e-40
1.679e+04 5.774381e-05 9.931661e-01 6.776200e-03 1.644134e-16 6.504571e-45
1.689e+04 8.307332e-05 9.976343e-01 2.282623e-03 5.219102e-18 4.697263e-48
1.700e+04 1.119548e-04 9.990535e-01 8.345003e-04 2.034442e-19 4.903957e-51
1.715e+04 1.484919e-04 9.995502e-01 3.012655e-04 7.392076e-21 4.263776e-54
1.742e+04 2.179956e-04 9.997060e-01 7.595648e-05 8.412331e-23 3.147660e-58
1.789e+04 6.136871e-04 9.993824e-01 3.903652e-06 7.914085e-27 1.243986e-66
1.853e+04 1.988738e-03 9.980111e-01 1.927076e-07 8.322036e-31 7.833997e-75
1.926e+04 2.054674e-02 9.794533e-01 6.440956e-10 3.230966e-38 5.437246e-90
2.003e+04 3.273103e-02 9.672690e-01 1.380757e-10 2.532610e-40 2.034781e-94
2.084e+04 2.440076e-01 7.559924e-01 3.861922e-13 8.447968e-48 1.177516e-109
2.165e+04 2.307766e-01 7.692234e-01 3.351814e-13 4.232036e-48 2.175387e-110
2.245e+04 8.363337e-01 1.636663e-01 3.307546e-17 5.808113e-59 3.725868e-132
2.325e+04 7.351251e-01 2.648749e-01 1.895307e-16 3.513806e-57 8.359790e-129
2.405e+04 8.389190e-01 1.610810e-01 1.567909e-17 4.043133e-60 9.712837e-135
2.487e+04 9.432294e-01 5.677060e-02 1.615969e-19 2.338544e-65 3.329444e-145
2.570e+04 9.329468e-01 6.705325e-02 2.236642e-19 3.675717e-65 5.731924e-145
2.659e+04 9.994515e-01 5.485296e-04 1.527170e-28 1.230012e-89 3.022058e-194
2.764e+04 9.948893e-01 5.110668e-03 1.326721e-24 2.035034e-79 6.294828e-174
2.899e+04 9.990086e-01 9.913743e-04 3.437333e-28 1.859933e-89 1.505496e-194
3.065e+04 9.999003e-01 9.974430e-05 3.665037e-33 2.500057e-103 5.232313e-223
3.252e+04 9.999576e-01 4.238542e-05 4.141327e-35 7.690466e-109 2.199581e-234
3.446e+04 9.998773e-01 1.227266e-04 7.025462e-34 2.450445e-106 5.059166e-230
3.637e+04 9.995641e-01 4.359403e-04 2.623567e-32 5.781347e-103 5.989974e-224
3.815e+04 9.999443e-01 5.569344e-05 1.200635e-35 2.576317e-111 2.816794e-240
3.975e+04 9.999992e-01 8.286974e-07 2.836117e-42 1.184349e-127 5.288494e-272
4.117e+04 9.999817e-01 1.829432e-05 1.192586e-37 1.501240e-116 1.010266e-250
4.247e+04 9.999998e-01 2.333048e-07 9.543975e-45 2.574002e-134 1.772829e-285
4.369e+04 9.249091e-01 7.509088e-02 1.129350e-24 9.274397e-85 3.388893e-189
4.488e+04 1.000000e+00 2.693589e-09 6.225670e-53 7.148184e-156 0.000000e+00
4.608e+04 9.999999e-01 8.060043e-08 3.658889e-47 3.731730e-141 1.360875e-299
4.729e+04 9.998456e-01 1.543600e-04 1.235109e-35 3.544836e-113 1.112743e-245
4.852e+04 9.999882e-01 1.177853e-05 1.283554e-39 6.472177e-123 1.629774e-264
4.975e+04 9.999998e-01 2.214456e-07 5.366091e-46 8.755086e-139 1.817733e-295
5.101e+04 9.911357e-01 8.864310e-03 1.009993e-29 3.692464e-99 5.448879e-219
5.229e+04 9.999998e-01 2.375681e-07 3.045375e-46 8.171267e-140 7.222952e-298
5.360e+04 9.999995e-01 4.606538e-07 2.391673e-45 8.778873e-138 4.338720e-294
5.492e+04 9.999995e-01 4.532627e-07 1.475582e-45 1.612913e-138 1.003279e-295
5.627e+04 9.999807e-01 1.932100e-05 4.257468e-40 1.365145e-125 4.003244e-271
5.762e+04 9.999945e-01 5.461441e-06 3.874535e-42 1.103872e-130 4.527125e-281
5.899e+04 9.999886e-01 1.142773e-05 3.007533e-41 8.188384e-129 9.586083e-278
6.034e+04 1.000000e+00 1.318207e-09 3.184685e-56 1.476289e-166 0.000000e+00
6.168e+04 1.000000e+00 2.917782e-10 4.702503e-59 4.457700e-174 0.000000e+00
6.297e+04 9.998058e-01 1.942228e-04 1.237914e-37 6.582244e-121 2.411075e-263
6.422e+04 1.000000e+00 4.200999e-09 1.297693e-54 7.641158e-163 0.000000e+00
6.539e+04 9.999851e-01 1.487041e-05 1.039838e-41 5.447077e-131 5.891183e-283
6.646e+04 9.999963e-01 3.698656e-06 7.189123e-44 2.799861e-136 3.415350e-293
6.742e+04 9.999687e-01 3.131100e-05 7.040218e-41 2.387087e-129 3.753077e-280
6.826e+04 1.000000e+00 3.222967e-11 1.058199e-63 6.186428e-187 0.000000e+00
6.896e+04 1.000000e+00 7.077200e-12 1.585848e-66 2.039421e-194 0.000000e+00
6.948e+04 1.000000e+00 1.629316e-15 5.794467e-79 3.473831e-224 0.000000e+00
6.976e+04 9.999999e-01 1.174274e-07 1.573375e-49 1.677206e-150 4.540463e-321
6.989e+04 1.000000e+00 2.593081e-08 4.734261e-52 6.891500e-157 0.000000e+00
6.995e+04 1.000000e+00 1.856202e-17 2.405882e-85 3.945296e-239 0.000000e+00
6.998e+04 1.000000e+00 1.856279e-17 2.406082e-85 3.945786e-239 0.000000e+00
7.000e+04 1.000000e+00 1.856315e-17 2.406175e-85 3.946016e-239 0.000000e+00
#TIME: 1.571858
#NVEL: 114
#vel_mid[km/s] Ni0 Ni1 Ni2 Ni3 Ni4
4.401e+02 9.474061e-25 8.158658e-17 1.262822e-09 1.890689e-03 9.981093e-01
8.862e+02 8.115896e-24 5.028392e-16 5.227313e-09 4.441849e-03 9.955581e-01
9.061e+02 3.967932e-24 2.740665e-16 3.246978e-09 3.333154e-03 9.966668e-01
9.444e+02 1.223088e-24 1.012350e-16 1.493154e-09 2.090145e-03 9.979099e-01
9.991e+02 2.115778e-24 1.609171e-16 2.141837e-09 2.595175e-03 9.974048e-01
1.061e+03 2.163477e-24 1.639785e-16 2.173513e-09 2.618137e-03 9.973819e-01
1.126e+03 9.116095e-25 7.895909e-17 1.230940e-09 1.861794e-03 9.981382e-01
1.194e+03 5.990169e-25 5.534260e-17 9.340085e-10 1.578045e-03 9.984220e-01
1.267e+03 4.584495e-25 4.406485e-17 7.816721e-10 1.417501e-03 9.985825e-01
1.345e+03 1.198051e-25 1.414536e-17 3.247271e-10 8.398155e-04 9.991602e-01
1.427e+03 3.141712e-26 4.556279e-18 1.360985e-10 5.028812e-04 9.994971e-01
1.514e+03 1.079685e-26 1.862283e-18 6.926085e-11 3.406320e-04 9.996594e-01
1.607e+03 3.923716e-27 8.063636e-19 3.721964e-11 2.401024e-04 9.997599e-01
1.705e+03 1.338971e-27 3.305052e-19 1.921899e-11 1.660480e-04 9.998340e-01
1.809e+03 4.600869e-28 1.361452e-19 9.987588e-12 1.158605e-04 9.998841e-01
1.919e+03 1.276325e-28 4.718167e-20 4.601842e-12 7.638261e-05 9.999236e-01
2.037e+03 4.322604e-29 1.933572e-20 2.408687e-12 5.434739e-05 9.999457e-01
2.161e+03 1.406767e-29 7.715904e-21 1.244577e-12 3.870093e-05 9.999613e-01
2.293e+03 3.820800e-30 2.683081e-21 5.875534e-13 2.652539e-05 9.999735e-01
2.433e+03 1.138137e-30 1.009573e-21 2.946754e-13 1.886220e-05 9.999811e-01
2.582e+03 4.571977e-31 4.838861e-22 1.756199e-13 1.466337e-05 9.999853e-01
2.739e+03 2.333963e-31 2.815645e-22 1.200973e-13 1.221304e-05 9.999878e-01
2.907e+03 1.565332e-31 2.056320e-22 9.668358e-14 1.099446e-05 9.999890e-01
3.084e+03 1.219296e-31 1.715331e-22 8.593482e-14 1.035078e-05 9.999896e-01
3.273e+03 1.112058e-31 1.641969e-22 8.454233e-14 1.021177e-05 9.999898e-01
3.472e+03 1.256067e-31 1.879437e-22 9.463703e-14 1.072574e-05 9.999893e-01
3.685e+03 1.638476e-31 2.439475e-22 1.164281e-13 1.182411e-05 9.999882e-01
3.910e+03 1.919159e-31 2.938495e-22 1.369862e-13 1.280921e-05 9.999872e-01
4.148e+03 2.257405e-31 3.461437e-22 1.566594e-13 1.372556e-05 9.999863e-01
4.402e+03 2.781944e-31 4.091171e-22 1.762389e-13 1.456999e-05 9.999854e-01
4.671e+03 2.391195e-31 3.640810e-22 1.627477e-13 1.399761e-05 9.999860e-01
4.956e+03 1.250895e-31 2.226290e-22 1.168278e-13 1.185416e-05 9.999881e-01
5.259e+03 6.611225e-32 1.378556e-22 8.482054e-14 1.009985e-05 9.999899e-01
5.580e+03 4.970224e-32 1.122413e-22 7.433671e-14 9.461309e-06 9.999905e-01
5.921e+03 4.254409e-32 1.014829e-22 7.018513e-14 9.206755e-06 9.999908e-01
6.282e+03 4.072778e-32 1.006985e-22 7.091315e-14 9.281115e-06 9.999907e-01
6.666e+03 4.924762e-32 1.202273e-22 8.158766e-14 1.000700e-05 9.999900e-01
7.074e+03 6.835695e-32 1.611593e-22 1.022819e-13 1.130728e-05 9.999887e-01
7.506e+03 9.175112e-32 2.133806e-22 1.284284e-13 1.286141e-05 9.999871e-01
7.964e+03 1.471197e-31 3.268470e-22 1.795839e-13 1.555790e-05 9.999844e-01
8.451e+03 3.592641e-31 7.013221e-22 3.203019e-13 2.154690e-05 9.999785e-01
8.967e+03 1.262462e-30 2.052764e-21 7.271034e-13 3.454401e-05 9.999655e-01
9.514e+03 7.679755e-30 9.625381e-21 2.398574e-12 6.992414e-05 9.999301e-01
1.010e+04 1.160444e-28 9.765001e-20 1.462778e-11 2.074864e-04 9.997925e-01
